 ,Area
1,43.654
2,63.194
3,60.700
4,44.070
5,59.037
6,28.271
7,38.665
8,46.980
9,44.901
10,29.103
11,42.407
12,36.586
13,32.429
14,37.418
15,35.755
16,27.440
17,29.103
18,25.361
19,30.766
20,25.777
21,37.833
22,31.181
23,37.002
24,40.328
25,52.385
26,33.676
27,64.441
28,50.722
29,59.452
30,54.048
31,50.306
32,44.070
33,36.170
34,37.833
35,60.284
36,31.181
37,72.756
38,50.722
39,36.586
40,34.507
41,31.597
42,35.339
43,31.181
44,29.934
45,34.923
46,32.429
47,36.586
48,40.328
49,51.137
50,76.082
51,26.608
52,29.934
53,48.227
54,49.059
55,51.553
56,26.192
57,30.766
58,50.722
59,48.643
60,39.912
61,27.024
62,28.271
63,43.238
64,48.227
65,34.507
66,26.608
67,36.170
68,25.777
69,32.013
70,26.192
71,29.518
72,57.374
73,50.722
74,47.811
75,39.496
76,33.260
77,49.059
78,86.060
79,26.608
80,56.542
81,35.339
82,54.463
83,54.048
84,27.024
85,32.013
86,74.419
87,32.013
88,32.844
89,108.927
90,27.855
91,80.656
92,46.148
93,27.855
94,35.755
95,60.284
96,25.361
97,40.328
98,47.396
99,29.518
100,38.665
101,25.777
102,74.835
103,52.385
104,55.711
105,61.947
106,42.822
107,28.271
108,44.901
109,37.002
110,37.833
111,30.766
112,46.564
113,46.980
114,48.227
115,31.597
116,39.496
117,39.081
118,55.295
119,55.711
120,64.026
121,49.474
122,36.170
123,42.407
124,33.676
125,38.249
126,36.586
127,40.744
128,40.744
129,51.969
130,45.317
131,51.969
132,30.350
133,35.339
134,37.002
135,33.260
136,42.407
137,69.846
138,28.687
139,71.925
140,32.844
141,75.667
142,26.608
143,45.733
144,26.192
145,40.328
146,62.778
147,53.216
148,50.722
149,26.608
150,30.350
151,56.126
152,39.912
153,36.586
154,49.890
155,33.260
156,29.103
157,51.137
158,28.687
159,37.418
160,51.553
161,29.934
162,34.092
163,39.081
164,34.507
165,48.643
166,25.361
167,39.081
168,41.991
169,59.037
170,29.103
171,39.912
172,45.733
173,25.777
174,36.586
175,61.531
176,48.227
177,98.533
178,47.396
179,49.474
180,51.553
181,76.914
182,52.385
183,29.518
184,25.777
185,36.586
186,34.507
187,34.923
188,27.024
189,27.440
190,26.608
191,28.687
192,40.328
193,65.689
194,59.452
195,65.273
196,37.002
197,39.496
198,45.733
199,39.912
200,43.238
201,28.687
202,26.608
203,54.048
204,25.361
205,25.361
206,50.306
207,27.024
208,45.733
209,28.687
210,29.934
211,71.509
212,40.744
213,34.507
214,41.575
215,29.103
216,39.496
217,36.586
218,30.350
219,65.689
220,30.766
221,42.822
222,33.260
223,29.518
224,29.103
225,27.855
226,26.608
227,28.687
228,32.429
229,54.048
230,32.844
231,45.733
232,37.833
233,29.934
234,27.024
235,28.687
236,41.159
237,35.339
238,34.507
239,26.608
240,32.429
241,44.901
242,56.958
243,47.811
244,32.429
245,44.070
246,36.170
247,33.676
248,101.859
249,25.777
250,45.317
251,28.687
252,25.361
253,36.586
254,28.271
255,29.103
256,29.103
257,50.722
258,38.249
259,44.901
260,29.934
261,46.980
262,47.811
263,31.597
264,25.777
265,31.181
266,26.192
267,37.002
268,29.934
269,82.734
270,25.777
271,28.271
272,31.181
273,39.912
274,46.564
275,49.890
276,56.958
277,60.284
278,56.126
279,37.002
280,46.564
281,45.317
282,33.676
283,51.969
284,45.317
285,75.251
286,49.059
287,36.170
288,41.575
289,29.103
290,29.518
291,45.317
292,42.407
293,29.518
294,44.901
295,26.608
296,26.192
297,53.216
298,89.386
299,60.700
300,34.092
301,28.271
302,42.407
303,26.192
304,54.879
305,26.192
306,59.037
307,27.440
308,64.441
309,26.192
310,28.271
311,45.733
312,29.934
313,27.440
314,39.496
315,49.890
316,44.070
317,42.822
318,31.597
319,55.711
320,44.070
321,31.597
322,32.429
323,25.361
324,44.485
325,25.361
326,34.923
327,31.597
328,33.260
329,52.385
330,28.687
331,33.676
332,29.934
333,73.588
334,25.777
335,45.733
336,36.170
337,39.496
338,60.284
339,52.385
340,31.597
341,59.037
342,53.216
343,27.440
344,64.857
345,41.991
346,53.216
347,65.273
348,26.608
349,31.597
350,66.104
351,47.396
352,51.553
353,35.339
354,63.610
355,27.440
356,51.137
357,29.103
358,40.328
359,28.271
360,34.507
361,29.934
362,52.800
363,75.251
364,48.643
365,62.363
366,54.463
367,28.687
368,54.879
369,63.610
370,36.170
371,39.912
372,46.148
373,33.676
374,29.934
375,25.361
376,51.553
377,32.844
378,37.418
379,47.396
380,32.013
381,53.216
382,27.440
383,50.722
384,54.879
385,41.991
386,57.789
387,26.192
388,67.352
389,33.676
390,32.013
391,37.002
392,62.363
393,54.879
394,26.192
395,69.430
396,35.339
397,39.496
398,61.531
399,33.260
400,30.350
401,54.463
