 ,Area
1,56.958
2,61.531
3,28.271
4,46.564
5,34.923
6,26.608
7,41.575
8,55.295
9,62.778
10,46.980
11,72.341
12,88.555
13,56.542
14,44.485
15,41.991
16,37.833
17,31.181
18,32.429
19,28.687
20,40.328
21,58.205
22,64.441
23,28.271
24,77.330
25,42.822
26,47.811
27,51.553
28,29.103
29,41.159
30,51.553
31,29.518
32,28.271
33,33.676
34,57.374
35,29.103
36,52.800
37,28.271
38,61.947
39,28.687
40,35.755
41,49.474
42,45.733
43,58.621
44,42.407
45,37.833
46,37.833
47,46.148
48,41.991
49,28.271
50,66.936
51,38.249
52,44.901
53,60.700
54,44.485
55,51.969
56,32.429
57,39.081
58,39.496
59,51.137
60,54.048
61,31.181
62,47.396
63,34.507
64,37.002
65,27.440
66,31.181
67,35.755
68,38.665
69,53.216
70,35.339
71,43.238
72,30.766
73,44.901
74,58.621
75,35.339
76,41.159
77,37.418
78,32.013
79,32.429
80,34.923
81,43.654
82,50.722
83,51.553
84,27.855
85,25.777
86,25.777
87,33.676
88,60.284
89,53.632
90,30.350
91,26.608
92,37.833
93,37.418
94,31.181
95,41.575
96,25.777
97,36.170
98,32.013
99,32.844
100,42.407
101,34.507
102,29.518
103,36.170
104,46.148
105,25.777
106,46.980
107,56.542
108,49.059
109,27.440
110,29.518
111,49.474
112,29.934
113,56.126
114,45.733
115,58.205
116,27.024
117,48.227
118,50.306
119,26.192
120,56.126
121,66.520
122,31.597
123,38.249
124,29.934
125,41.575
126,26.192
127,27.440
128,28.687
129,37.002
130,53.632
131,29.518
132,27.440
133,34.507
134,29.103
135,51.969
136,32.429
137,45.733
138,49.890
139,40.744
140,36.170
141,44.901
142,49.890
143,41.991
144,44.070
145,49.059
146,86.476
147,54.879
148,35.755
149,32.844
150,44.070
151,35.339
152,49.474
153,44.901
154,29.934
155,31.597
156,32.013
157,34.923
158,44.485
159,68.599
160,48.643
161,35.339
162,27.440
163,46.564
164,30.350
165,66.936
166,53.632
167,32.013
168,32.013
169,29.103
170,31.597
171,50.722
172,38.665
173,44.070
174,33.260
175,36.586
176,33.676
177,81.487
178,40.328
179,36.170
180,45.317
181,46.564
182,46.564
183,50.306
184,61.947
185,25.777
186,27.855
187,35.755
188,33.676
189,33.676
190,30.350
191,32.013
192,41.575
193,28.271
194,33.676
195,41.159
196,36.170
197,38.249
198,28.687
199,31.597
200,31.181
201,36.586
202,27.024
203,27.855
204,38.249
205,44.070
206,32.013
207,31.181
208,45.317
209,46.148
210,57.374
211,48.227
212,35.755
213,50.306
214,29.518
215,45.317
216,31.597
217,45.317
218,46.148
219,35.755
220,32.844
221,30.350
222,33.676
223,44.485
224,37.833
225,26.608
226,25.777
227,27.024
228,37.418
229,26.192
230,41.575
231,29.518
232,34.092
233,33.676
234,38.665
235,52.385
236,37.418
237,36.170
238,44.070
239,25.777
240,41.575
241,37.833
242,46.980
243,27.440
244,42.822
245,34.092
246,39.081
247,29.934
248,27.855
249,27.855
250,28.271
251,37.002
252,34.507
253,44.485
254,32.013
255,26.608
256,35.339
257,32.844
258,31.181
259,36.586
260,37.002
261,35.755
262,45.733
263,25.777
264,45.733
265,49.474
