 ,Area
1,108.095
2,81.487
3,129.714
4,149.670
5,99.364
6,174.199
7,87.723
8,133.040
9,109.758
10,130.961
11,135.535
12,106.432
13,97.286
14,93.128
15,146.760
16,107.264
17,139.276
18,89.802
19,112.668
20,154.243
21,124.309
22,125.557
23,124.725
24,127.635
25,214.111
26,64.026
27,101.443
28,122.646
29,123.062
30,207.459
31,107.679
32,68.599
33,111.005
34,163.390
35,99.364
36,207.459
37,98.949
38,147.176
39,98.949
40,111.837
41,246.540
42,151.333
43,233.652
44,143.850
45,231.573
46,150.086
47,190.414
48,222.842
49,202.470
50,272.316
51,163.806
