 ,Area
1,109.342
2,89.802
3,65.273
4,126.388
5,62.363
6,88.555
7,117.242
8,88.555
9,106.016
10,84.397
11,82.734
12,71.093
13,104.769
14,100.196
15,86.476
16,94.375
17,111.837
18,131.377
19,96.454
20,78.993
21,161.727
22,125.557
23,128.051
24,86.060
25,110.174
26,92.712
27,106.432
28,83.150
29,148.007
30,135.535
31,191.245
32,84.813
33,259.428
34,96.454
35,105.601
36,91.049
37,133.456
38,128.051
39,113.916
40,195.818
41,120.983
42,171.705
43,93.128
44,163.390
45,153.412
46,150.917
47,155.491
48,96.870
49,91.465
50,106.848
51,85.229
52,111.005
53,397.873
54,103.938
55,130.961
56,178.357
57,127.220
58,96.454
59,110.174
60,88.555
61,87.308
62,89.802
63,85.645
64,92.297
65,100.612
66,86.892
67,162.558
68,165.469
69,128.883
70,130.546
71,123.062
72,133.040
73,156.738
74,89.802
75,81.487
