 ,Area
1,106.016
2,66.520
3,105.185
4,127.635
5,85.645
6,125.141
7,93.960
8,112.668
9,110.174
10,82.319
11,108.927
12,180.020
13,135.950
14,75.667
15,69.846
16,116.826
17,114.331
18,188.335
19,171.289
20,97.701
21,80.240
22,91.049
23,107.264
24,94.375
25,136.782
26,135.950
27,91.465
28,241.967
29,120.983
30,120.568
31,99.364
32,118.073
33,119.736
34,127.635
35,96.454
36,98.117
37,172.121
38,115.579
39,168.795
40,144.681
41,74.419
42,164.637
43,140.108
44,129.714
45,78.993
46,65.273
47,130.961
48,84.813
49,104.769
50,70.678
51,160.895
52,109.342
53,116.410
54,243.630
55,85.645
56,116.826
57,126.804
58,277.721
59,90.634
60,174.199
61,135.119
62,119.736
63,84.813
64,73.172
65,70.678
66,76.498
67,118.905
68,89.802
69,123.478
70,80.240
