 ,Area
1,27.855
2,40.328
3,25.777
4,45.317
5,39.912
6,34.923
7,25.361
8,39.912
9,27.440
10,27.440
11,26.608
12,26.192
13,45.317
14,33.260
15,32.844
16,32.013
17,26.608
18,25.361
19,28.687
20,29.518
21,31.181
22,25.777
23,46.980
24,25.361
25,29.518
26,32.844
27,28.271
28,38.249
29,30.766
30,30.766
31,27.440
32,47.811
33,27.024
34,27.024
35,35.339
36,37.833
37,27.440
38,27.855
39,26.608
40,41.575
41,26.608
42,35.339
43,32.013
44,26.608
45,28.687
46,46.148
47,43.654
48,28.271
49,30.766
50,42.822
51,25.777
52,27.024
53,30.350
54,26.192
55,26.608
56,34.092
57,41.991
58,29.518
59,25.361
60,28.687
61,28.687
62,36.586
63,30.766
64,28.687
65,32.844
66,35.339
67,28.271
68,29.518
69,26.608
70,26.608
71,35.339
72,27.440
73,27.440
