 ,Area
1,86.476
2,71.509
3,71.509
4,86.892
5,162.558
6,113.084
7,111.421
8,139.276
9,62.363
10,103.938
11,100.612
12,131.793
13,67.352
14,137.613
15,91.049
16,84.397
17,104.353
18,89.386
19,128.467
20,117.657
21,125.972
22,113.500
23,152.580
24,81.903
25,74.419
26,93.128
27,108.095
28,74.004
29,133.456
30,213.696
31,67.767
32,149.254
33,111.421
34,98.117
35,151.333
36,98.949
37,129.298
38,99.364
39,118.073
40,91.465
41,142.602
42,125.557
43,182.930
44,124.309
45,121.815
46,116.826
47,99.780
48,83.982
49,112.668
50,124.309
51,94.375
52,93.544
53,114.331
54,165.053
55,78.161
56,157.985
57,100.196
58,81.071
59,80.656
