 ,Area
1,192.077
2,127.635
3,235.730
4,104.769
5,133.040
6,83.150
7,99.364
8,145.097
9,165.884
10,129.298
11,112.668
12,111.421
13,269.406
14,112.253
15,96.038
16,114.747
17,198.729
