 ,Area
1,62.363
2,73.172
3,137.613
4,78.993
5,74.419
6,104.353
7,87.308
8,159.232
9,89.802
10,120.983
11,96.870
12,130.546
13,117.242
14,114.331
15,82.734
16,78.577
17,68.183
18,91.881
19,92.712
20,78.577
21,69.430
22,100.612
23,108.095
24,88.555
25,152.996
26,69.846
27,87.308
28,116.826
29,96.038
30,115.579
31,78.577
32,113.916
33,96.454
34,87.723
35,119.320
36,99.780
37,93.960
38,116.826
39,108.095
40,144.265
41,140.939
42,133.456
43,80.656
44,96.870
45,79.824
46,91.881
47,114.331
48,128.883
49,83.566
50,141.355
51,93.128
52,88.971
53,117.242
54,124.725
55,93.128
56,85.229
57,120.568
58,86.060
59,99.364
60,88.139
61,148.423
62,116.826
63,76.498
64,86.476
65,79.408
66,91.049
67,115.163
68,82.319
69,71.093
70,90.634
71,92.297
72,121.399
73,94.791
74,77.330
75,89.802
76,140.939
77,94.791
78,123.894
79,104.353
