 ,Area
1,78.577
2,185.840
3,116.826
4,175.862
5,115.994
6,66.520
7,270.653
8,167.547
9,81.071
10,163.390
11,92.297
12,97.286
13,124.309
14,103.106
15,104.353
16,100.196
17,137.198
18,121.815
19,83.150
20,115.163
21,146.344
22,74.835
23,121.399
24,131.377
25,102.690
26,113.916
27,78.161
28,259.012
29,74.004
30,144.265
31,144.265
32,75.251
33,165.884
34,104.769
35,115.579
36,77.745
37,118.073
38,119.320
39,251.945
40,98.117
41,64.857
42,113.916
43,80.240
44,87.723
45,150.917
46,215.774
47,116.410
48,140.108
49,99.780
50,87.308
51,129.714
52,90.634
53,96.038
54,138.445
55,121.815
56,117.242
57,204.965
58,123.062
59,80.240
60,96.454
61,101.859
62,90.634
63,74.419
64,113.916
65,93.128
66,93.960
67,143.434
68,86.476
69,124.725
70,81.903
71,160.064
