 ,Area
1,153.828
2,137.198
3,118.489
4,164.637
5,236.978
6,110.174
7,146.760
8,121.815
9,65.689
10,123.894
11,80.240
12,85.645
13,70.262
14,127.220
15,119.320
16,124.309
17,101.027
18,122.231
19,89.386
20,246.956
21,152.580
22,81.903
23,167.132
24,213.696
25,126.804
26,151.333
27,84.813
28,144.265
29,138.029
30,121.815
31,155.906
32,115.579
33,133.456
34,112.253
35,98.949
36,227.831
37,118.905
38,138.445
39,97.286
40,145.513
41,148.007
42,142.602
43,132.624
44,122.646
45,83.150
46,89.802
47,137.613
