 ,Area
1,134.703
2,128.467
3,97.701
4,153.412
5,135.119
6,117.657
7,148.839
8,131.793
9,90.634
10,99.780
11,120.152
12,100.196
13,123.894
14,93.544
15,85.229
16,128.467
17,118.905
18,167.132
19,103.938
20,98.949
21,115.579
22,140.524
23,78.161
24,120.568
25,82.319
26,78.993
27,67.352
28,93.544
29,77.745
30,129.298
31,126.388
32,147.176
33,160.480
34,118.073
35,125.972
36,123.894
37,83.150
38,222.426
39,112.253
40,175.862
41,109.758
42,127.220
43,124.309
44,132.624
45,104.353
46,128.883
47,103.938
48,105.185
49,90.634
50,162.974
