 ,Area
1,112.668
2,138.029
3,101.859
4,80.240
5,104.353
6,101.443
7,149.670
8,102.690
9,103.106
10,79.408
11,135.950
12,178.773
13,152.165
14,134.703
15,86.476
16,86.060
17,112.253
18,94.791
19,132.209
20,84.813
21,61.115
22,153.828
23,91.465
24,109.758
25,160.064
26,148.423
27,198.313
28,159.232
29,73.588
30,70.678
31,213.280
32,103.106
33,70.262
34,90.634
35,98.949
36,86.060
37,180.851
38,73.172
39,63.194
40,111.421
41,128.051
42,129.714
43,98.949
44,81.487
45,82.319
46,151.749
47,113.500
48,99.780
49,123.894
50,109.758
51,106.432
