 ,Area
1,79.408
2,91.049
3,114.331
4,91.881
5,174.199
6,83.150
7,192.492
8,210.370
9,263.586
10,108.095
11,99.364
12,149.254
13,161.727
14,111.005
15,128.051
16,194.987
17,118.073
18,108.095
