 ,Area
1,45.317
2,57.789
3,61.947
4,94.375
5,39.912
6,44.070
7,92.712
8,46.564
9,61.531
10,46.564
11,54.463
12,47.396
13,51.969
14,50.722
15,37.418
16,37.002
17,38.665
18,47.811
19,59.037
20,96.038
21,105.185
22,136.366
23,55.711
24,62.778
25,65.689
26,83.150
27,81.487
28,61.115
29,41.159
30,50.306
31,41.159
32,63.194
33,43.654
34,44.901
35,54.879
36,41.991
37,36.170
38,80.240
39,48.227
40,34.507
41,65.689
42,51.137
43,37.833
44,53.632
45,46.564
46,64.441
47,80.240
48,42.407
49,65.273
50,144.681
51,46.564
52,33.676
53,61.531
54,26.608
55,37.002
56,41.991
57,42.822
58,84.813
59,44.901
60,40.328
61,40.744
62,34.923
63,51.969
64,48.227
65,37.833
66,56.542
67,40.744
68,56.126
69,40.744
70,56.126
71,47.811
72,46.564
73,67.767
74,48.643
75,74.835
76,108.095
77,69.015
78,55.711
79,55.295
80,112.668
81,42.407
82,69.430
83,98.533
84,54.048
85,57.789
86,46.564
87,41.991
88,40.328
89,72.756
90,46.148
91,36.170
92,64.441
93,84.813
94,57.374
95,78.993
96,44.485
97,46.564
98,39.912
99,55.711
100,76.914
101,75.251
102,52.800
103,61.531
104,78.577
105,44.485
106,85.229
