 ,Area
1,55.295
2,108.511
3,44.901
4,75.251
5,63.194
6,105.601
7,44.485
8,104.353
9,91.465
10,41.575
11,95.623
12,42.822
13,77.745
14,102.690
15,61.115
16,55.711
17,68.183
18,56.542
19,46.148
20,45.317
21,76.498
22,115.994
23,88.555
24,70.678
25,71.509
26,128.467
27,68.599
28,54.048
29,67.352
30,54.879
31,88.971
32,71.925
33,162.558
34,66.104
35,57.374
36,69.430
37,51.137
38,94.791
39,69.846
40,81.071
41,83.566
42,51.969
43,51.137
44,113.500
45,91.465
46,79.408
47,43.238
48,76.082
49,90.634
50,76.498
51,93.960
52,57.789
53,73.588
