 ,Area
1,37.002
2,84.813
3,34.923
4,31.181
5,71.925
6,48.643
7,39.081
8,68.599
9,44.070
10,32.844
11,61.531
12,48.643
13,39.912
14,45.733
15,45.733
16,39.081
17,39.912
18,33.260
19,49.474
20,32.844
21,60.700
22,27.440
23,52.800
24,29.934
25,38.249
26,67.767
27,39.081
28,60.700
29,41.575
30,58.621
31,34.092
32,67.767
33,32.429
34,72.756
35,71.509
36,59.868
37,37.418
38,34.507
39,42.407
40,57.789
41,36.586
42,57.789
43,36.170
44,82.319
45,71.925
46,37.002
47,84.813
48,53.632
49,76.498
50,45.317
51,34.923
52,45.733
53,58.621
54,40.328
55,39.081
56,41.991
57,54.879
58,40.744
59,34.507
60,51.553
61,58.205
62,40.744
63,48.227
64,76.082
65,69.430
66,66.936
67,83.982
68,39.496
69,32.844
70,82.734
71,59.868
72,58.621
73,84.813
74,68.599
75,67.352
76,44.485
77,39.912
78,37.833
79,60.700
80,42.822
81,84.397
82,32.013
83,50.722
84,35.339
85,46.148
86,64.441
87,80.240
88,60.284
89,53.216
90,44.901
