 ,Area
1,121.399
2,70.678
3,47.811
4,52.800
5,79.824
6,152.996
7,43.238
8,36.586
9,77.330
10,93.128
11,76.082
12,121.815
13,84.397
14,44.901
15,65.273
16,101.027
17,71.093
18,90.218
19,41.991
20,53.632
21,68.183
22,78.993
23,67.767
24,46.564
25,106.432
26,58.621
27,74.419
28,75.667
29,87.308
30,81.071
31,82.734
32,54.463
33,76.498
34,59.868
35,64.857
36,88.139
37,94.375
38,82.319
39,85.229
40,49.474
41,114.331
42,131.377
43,42.822
44,89.802
45,56.126
46,61.115
47,49.890
48,51.553
49,60.284
50,48.227
51,115.163
52,114.747
53,93.128
54,62.363
55,60.284
56,76.082
57,115.579
58,80.240
59,116.826
60,42.822
61,113.916
62,49.059
63,70.262
64,64.441
65,59.868
66,55.295
67,80.656
68,67.767
69,110.174
70,104.769
71,134.287
72,50.306
73,66.104
74,120.568
