 ,Area
1,56.542
2,56.958
3,69.846
4,117.242
5,77.745
6,91.881
7,110.174
8,65.273
9,46.980
10,113.500
11,84.813
12,140.939
13,44.485
14,48.227
15,72.341
16,91.049
17,68.183
18,118.905
19,61.947
20,63.610
21,68.599
22,61.947
23,101.027
24,106.432
25,75.251
26,85.645
27,71.093
28,120.152
29,107.679
30,49.890
31,44.901
32,58.621
33,154.659
34,46.148
35,78.577
36,105.185
37,70.678
38,65.273
39,89.386
40,44.901
41,96.038
42,60.284
43,43.238
44,29.103
45,95.207
46,90.634
47,89.386
48,91.049
49,115.163
50,145.513
51,55.295
52,86.060
53,122.646
54,56.542
55,47.396
56,40.744
57,85.645
58,124.309
59,49.059
60,105.601
61,81.071
62,59.452
63,116.410
64,61.115
65,60.700
66,98.949
67,51.553
68,115.163
69,52.800
70,46.148
71,41.159
72,102.275
73,73.588
74,114.331
75,63.610
76,66.104
77,56.542
78,102.690
79,122.231
80,79.824
81,111.005
82,94.375
83,69.015
