 ,Area
1,103.938
2,93.544
3,104.353
4,139.276
5,111.005
6,44.485
7,69.846
8,46.564
9,34.092
10,138.861
11,57.374
12,130.961
13,82.319
14,78.577
15,98.117
16,97.701
17,71.093
18,128.467
19,59.452
20,88.555
21,83.150
22,66.936
23,91.881
24,120.983
25,56.542
26,79.824
27,39.081
28,42.407
29,32.429
30,47.396
31,65.689
32,111.005
33,113.916
34,47.396
35,110.174
36,31.597
37,91.881
38,62.363
39,56.126
40,37.833
41,116.410
42,25.777
43,70.262
44,107.679
45,56.958
46,120.983
47,71.509
48,51.137
49,69.430
50,52.385
51,69.846
52,45.317
53,58.205
54,154.243
55,165.469
56,40.744
57,68.599
58,59.452
59,106.432
