 ,Area
1,86.892
2,107.264
3,82.319
4,68.599
5,61.115
6,115.994
7,56.542
8,54.879
9,50.722
10,53.216
11,80.656
12,76.082
13,81.071
14,58.621
15,86.892
16,83.982
17,162.558
18,48.227
19,63.194
20,90.634
21,74.004
22,64.026
23,68.599
24,83.150
25,76.082
26,88.555
27,76.082
28,65.273
29,48.227
30,65.689
31,56.542
32,108.927
33,42.407
34,85.645
35,28.687
36,87.723
37,88.555
38,119.320
39,51.969
40,62.363
41,111.421
42,65.273
43,64.857
44,93.128
45,74.004
46,25.361
47,78.161
48,117.242
49,98.533
50,72.341
51,39.912
52,52.800
53,108.511
54,67.767
55,65.689
56,82.319
57,39.496
58,101.859
59,104.769
60,85.645
61,25.777
62,27.440
63,65.689
64,84.813
65,121.399
66,26.608
67,37.833
68,102.275
69,73.172
70,81.487
71,131.793
72,96.038
73,30.766
74,60.284
75,69.015
76,53.216
77,40.328
78,69.846
79,76.914
80,85.645
81,79.824
82,87.723
83,80.240
84,82.319
85,55.295
86,101.027
87,85.645
88,53.632
89,35.339
90,34.092
91,64.857
92,46.564
93,50.722
94,68.183
95,70.678
96,71.925
97,51.969
98,97.286
99,61.531
100,55.295
101,32.013
102,109.758
103,77.330
104,65.689
105,53.632
106,63.610
107,75.251
108,113.916
