 ,Area
1,56.958
2,57.789
3,55.711
4,87.308
5,48.227
6,96.038
7,114.747
8,74.419
9,83.566
10,51.137
11,54.879
12,92.297
13,59.452
14,59.868
15,54.048
16,67.352
17,54.463
18,42.822
19,55.295
20,73.588
21,116.826
22,63.194
23,46.148
24,46.148
25,55.711
26,47.396
27,74.835
28,57.789
29,53.216
30,34.092
31,57.374
32,87.308
33,68.599
34,51.553
35,49.474
36,61.115
37,65.273
38,74.419
39,61.947
40,67.767
41,56.126
42,60.700
43,70.678
44,33.260
45,54.879
46,77.330
47,93.128
48,68.599
49,70.262
50,108.927
51,72.756
52,69.430
53,51.553
54,49.890
55,66.520
56,75.667
57,63.194
58,66.936
59,54.879
60,44.485
61,60.284
62,55.711
63,58.621
64,55.295
65,54.048
66,87.308
67,67.352
68,71.093
69,57.789
70,76.082
71,80.240
72,67.352
73,57.789
74,57.789
75,73.172
76,97.701
77,40.744
78,51.137
79,97.286
80,60.284
81,64.857
82,62.363
83,119.320
84,65.689
85,108.927
86,76.082
87,59.037
88,63.194
89,43.654
90,128.051
91,78.161
92,72.341
93,46.148
94,64.441
95,74.835
96,80.240
97,63.194
98,105.601
99,59.868
100,60.700
101,50.306
102,96.038
103,47.396
