 ,Area
1,113.916
2,93.544
3,65.689
4,62.778
5,103.522
6,66.104
7,63.194
8,32.844
9,120.568
10,66.104
11,49.474
12,39.081
13,94.791
14,33.260
15,137.198
16,55.295
17,45.317
18,46.564
19,26.192
20,66.936
21,39.081
22,41.159
23,74.004
24,56.126
25,78.161
26,110.174
27,56.542
28,108.511
29,32.429
30,57.374
31,67.352
32,65.689
33,46.148
34,87.308
35,103.938
36,47.811
37,57.374
38,69.015
39,97.701
40,55.295
41,116.410
42,46.148
43,48.227
44,44.070
45,61.947
46,31.181
47,71.925
48,59.868
49,39.081
50,36.586
51,58.205
52,80.240
53,47.396
54,75.251
55,51.137
56,41.991
57,148.007
58,53.216
59,59.037
60,73.172
