 ,Area
1,107.264
2,64.857
3,57.374
4,55.711
5,68.183
6,73.172
7,107.264
8,66.520
9,64.857
10,82.734
11,48.227
12,97.701
13,55.711
14,60.700
15,63.610
16,37.418
17,69.846
18,38.249
19,93.960
20,63.610
21,100.196
22,81.903
23,37.418
24,61.115
25,78.577
26,97.701
27,77.745
28,55.295
29,51.137
30,93.960
31,68.599
32,89.802
33,104.353
34,84.813
35,61.531
36,49.474
37,81.071
38,59.452
39,104.353
40,60.284
41,29.518
42,71.925
43,69.846
44,94.375
45,60.284
46,59.037
47,100.612
48,82.319
49,88.555
50,55.711
51,39.081
52,53.216
53,48.227
54,93.128
55,51.553
56,63.194
57,965.372
58,54.879
59,56.958
60,50.306
61,81.903
62,51.969
63,106.432
64,96.038
65,77.330
66,75.667
67,41.159
