 ,Area
1,34.092
2,44.485
3,43.238
4,47.811
5,49.059
6,29.518
7,38.249
8,33.676
9,44.485
10,76.082
11,45.317
12,91.881
13,73.172
14,82.734
15,125.141
16,52.800
17,34.507
18,49.474
19,77.330
20,79.824
21,56.126
22,41.159
23,75.667
24,41.159
25,43.238
26,104.769
27,113.084
28,75.667
29,44.485
30,54.048
31,50.306
32,48.227
33,64.441
34,54.048
35,51.137
36,75.667
37,49.474
38,50.722
39,42.822
40,142.602
41,60.700
42,90.218
43,70.262
44,44.070
45,64.857
46,33.260
47,54.463
48,29.518
49,46.564
50,32.429
51,86.476
52,46.148
53,61.531
54,39.081
55,57.374
56,35.755
57,41.159
58,35.755
59,84.813
60,46.564
61,85.229
62,73.172
63,60.284
64,39.081
65,55.295
66,38.249
67,56.126
68,46.980
69,63.194
70,49.890
71,56.542
72,64.441
73,32.013
74,35.755
75,35.755
76,47.811
77,60.284
78,63.194
79,35.339
80,41.159
81,36.170
82,41.159
83,37.418
84,41.159
85,46.564
86,62.363
87,51.969
88,35.755
89,52.385
90,50.306
91,30.766
92,30.350
93,39.912
94,50.306
95,55.711
96,88.971
97,42.407
98,54.048
99,33.676
100,39.496
101,33.260
102,37.418
103,107.264
104,129.298
105,47.396
106,56.126
107,46.564
108,33.260
109,47.396
110,44.901
111,43.654
112,49.059
113,45.317
114,40.744
115,37.418
116,42.822
117,35.339
118,78.993
119,74.419
120,39.081
121,59.452
122,42.407
123,36.170
124,64.857
125,90.218
126,42.822
127,39.496
128,32.013
129,30.350
130,37.833
131,37.002
132,29.103
133,28.687
134,42.407
135,41.991
136,54.879
137,51.137
138,37.833
139,53.216
140,60.700
141,33.676
142,44.070
143,63.194
144,52.800
145,95.623
146,45.317
147,39.081
148,86.060
149,61.531
150,42.822
151,61.531
152,51.969
153,60.700
154,34.092
155,53.216
156,34.092
157,106.848
158,38.249
159,44.070
160,37.833
161,51.137
162,42.407
163,55.295
164,40.328
165,32.013
166,91.881
167,66.936
168,38.249
169,50.306
170,35.339
171,44.485
172,34.923
173,33.260
174,47.811
175,61.947
176,52.385
177,55.711
178,41.575
179,34.092
180,31.597
181,38.249
182,58.205
183,69.430
184,43.238
185,74.004
186,38.665
187,45.317
188,68.599
189,41.991
190,50.306
191,75.667
192,51.553
193,37.002
194,34.507
195,38.249
196,38.249
197,36.586
198,49.059
199,43.238
200,39.496
201,74.419
202,33.260
203,49.059
204,48.643
205,83.566
206,52.385
207,42.407
208,61.947
209,48.227
210,56.126
211,78.161
212,44.901
213,39.912
214,70.678
215,40.744
216,59.037
217,56.126
218,27.855
219,53.632
220,82.734
221,59.452
222,56.126
223,43.238
224,67.767
225,53.216
226,49.890
227,71.093
228,82.734
229,51.553
230,29.934
231,33.260
232,52.385
233,41.159
234,55.711
235,39.496
236,47.396
237,51.969
238,48.227
239,70.678
240,70.678
241,44.485
242,44.901
243,76.082
244,39.912
245,64.441
246,54.048
247,60.700
248,111.421
249,89.802
250,46.564
251,55.711
252,35.339
253,52.800
254,49.890
255,58.621
256,35.339
257,45.317
258,41.575
259,45.733
260,102.690
261,42.822
262,42.822
263,48.227
264,45.733
265,43.238
266,51.553
267,71.093
268,39.081
269,49.059
270,37.418
271,92.297
272,79.824
273,76.914
274,83.982
275,44.485
276,49.059
277,47.811
278,41.991
279,38.249
280,34.092
281,40.328
282,39.496
283,47.396
284,39.081
285,34.923
286,37.833
287,34.923
288,59.868
289,49.890
290,59.037
291,74.419
292,91.881
293,241.135
294,43.238
295,38.665
296,43.654
297,39.496
298,82.319
299,55.295
300,64.441
301,42.822
302,69.846
303,43.238
304,44.070
305,41.991
306,34.507
307,64.441
308,40.328
309,57.374
310,72.756
311,50.306
312,62.363
313,69.430
314,50.306
315,85.229
316,49.890
317,34.092
318,59.452
319,38.665
320,47.811
321,60.700
322,64.441
323,41.159
324,56.126
325,64.441
326,48.643
327,50.306
328,63.194
329,43.654
330,93.960
331,51.553
332,71.093
333,33.260
334,45.317
335,51.137
336,36.586
337,58.205
338,81.487
339,90.634
340,67.767
341,47.811
342,53.216
343,61.947
344,66.936
345,34.092
346,50.306
347,51.553
348,44.070
349,50.722
350,78.993
351,57.374
352,41.575
353,52.800
354,46.148
355,74.419
356,49.059
357,88.139
358,44.070
359,41.991
360,50.722
361,68.183
362,48.643
363,57.374
364,54.879
365,46.564
366,38.249
367,59.452
368,63.194
369,39.496
370,59.037
371,53.632
372,42.822
373,48.227
374,48.643
375,128.467
376,45.733
377,61.531
378,97.701
379,74.835
380,66.104
381,53.216
382,42.822
383,50.306
384,56.126
385,43.238
386,76.914
387,66.936
388,50.722
389,43.238
390,46.564
391,69.015
392,63.610
393,59.452
394,54.463
395,52.800
396,43.238
397,59.037
398,45.733
399,39.912
400,58.205
401,53.216
402,69.430
403,58.621
404,64.857
405,45.733
406,67.352
407,41.159
408,46.148
409,64.026
410,32.429
411,74.835
412,86.060
413,44.485
414,60.700
415,46.564
416,49.890
417,58.205
418,58.205
419,81.071
420,76.082
421,88.971
422,57.374
423,70.262
424,56.126
425,51.137
426,73.588
427,98.533
428,39.912
429,37.833
430,56.542
431,89.802
432,58.205
433,56.126
434,44.901
435,47.396
436,73.588
437,57.374
438,36.170
439,44.901
440,38.665
441,56.542
442,39.496
443,54.879
444,56.958
445,48.643
446,95.207
447,98.533
448,74.004
449,53.632
450,100.196
451,44.901
452,41.159
453,66.104
454,52.800
455,44.070
456,35.755
457,46.980
458,41.575
459,70.262
460,68.599
461,113.500
462,49.059
463,76.498
464,46.148
465,44.901
466,53.216
467,70.678
468,39.081
469,106.848
470,86.060
471,71.093
