 ,Area
1,140.524
2,114.747
3,142.602
4,162.974
5,111.421
6,150.086
7,125.557
8,107.264
9,105.185
10,125.972
11,200.807
12,124.309
13,211.617
14,108.095
15,94.791
16,134.287
17,230.326
18,188.335
19,114.331
20,103.938
21,188.335
22,118.489
23,147.591
24,175.447
25,136.366
26,105.601
27,91.049
28,170.873
29,98.117
30,231.573
31,140.108
32,129.714
33,108.095
34,64.857
35,103.106
36,92.712
37,114.747
38,86.060
39,109.758
40,87.723
41,169.626
42,143.434
43,133.456
44,189.166
45,89.386
46,156.322
47,120.983
