 ,Area
1,281.047
2,135.950
3,140.108
4,134.287
5,116.410
6,106.016
7,150.502
8,114.747
9,208.291
10,155.491
11,130.961
12,96.038
13,192.908
14,78.161
15,144.681
16,145.928
17,180.436
18,82.734
19,104.353
20,93.544
21,142.187
22,127.635
23,96.454
24,104.769
25,91.049
26,116.410
27,171.705
28,116.826
29,86.476
30,97.286
31,103.938
32,146.344
33,152.996
34,123.478
35,84.813
36,101.859
37,113.916
38,121.815
39,166.716
40,84.397
41,108.927
42,115.163
43,118.489
44,167.963
45,162.558
46,159.648
47,89.386
48,118.489
49,107.679
50,160.064
