 ,Area
1,136.782
2,109.758
3,172.121
4,335.095
5,97.286
6,73.172
7,147.176
8,101.443
9,164.637
10,83.566
11,76.082
12,61.115
13,77.330
14,148.839
15,231.989
16,89.386
17,64.441
18,172.952
19,156.322
20,143.018
21,156.738
22,88.139
23,76.082
24,92.712
25,82.734
26,140.108
27,94.791
28,61.115
29,149.254
30,81.903
31,138.445
32,131.793
33,166.300
34,72.756
35,151.333
36,91.881
37,123.478
38,122.231
39,175.447
40,151.749
41,87.308
42,135.535
43,82.319
44,139.692
45,212.033
46,106.432
47,105.185
48,60.284
49,78.577
50,76.498
51,89.386
52,116.826
53,80.656
54,181.267
55,80.656
56,130.961
57,129.714
58,66.520
