 ,Area
1,152.165
2,127.635
3,179.604
4,143.850
5,86.060
6,148.423
7,96.038
8,164.221
9,128.883
10,147.176
11,84.397
12,87.723
13,123.062
14,76.914
15,93.128
16,88.555
17,94.791
18,115.579
19,166.716
20,101.859
21,94.791
22,144.265
23,99.780
24,76.082
25,86.892
26,131.377
27,110.174
28,134.703
