 ,Area
1,64.857
2,44.901
3,27.855
4,50.722
5,60.700
6,38.249
7,30.350
8,25.361
9,91.881
10,77.745
11,32.844
12,33.676
13,40.328
14,45.733
15,63.610
16,76.498
17,28.687
18,98.117
19,66.104
20,40.744
21,61.115
22,32.844
23,57.374
24,29.934
25,51.553
26,34.092
27,81.487
28,72.341
29,27.440
30,61.115
31,49.059
32,59.452
33,45.317
34,56.126
35,36.586
36,39.912
37,32.429
38,32.429
39,56.542
40,35.755
41,42.822
42,71.925
43,37.002
44,39.081
45,29.103
46,36.170
47,31.181
48,39.496
49,34.507
50,27.024
51,83.982
52,97.701
53,39.912
54,28.271
55,34.923
56,31.181
57,76.498
58,44.901
59,66.104
60,34.923
61,33.260
62,44.901
63,33.676
64,31.597
65,46.564
66,47.811
67,44.901
68,49.059
69,27.855
70,58.205
71,27.024
72,54.879
73,37.002
74,35.755
75,41.991
76,40.328
77,41.159
78,27.855
79,29.934
80,57.374
81,35.339
82,38.249
83,41.159
84,49.890
85,39.912
86,34.923
87,29.934
88,39.912
89,64.441
90,40.328
91,39.081
92,35.755
93,39.912
94,37.833
95,49.890
96,29.934
97,44.901
98,43.238
99,34.092
100,33.676
101,30.766
102,29.934
103,30.766
104,25.777
105,41.991
106,45.317
107,43.654
108,31.597
109,35.339
110,33.260
111,26.608
112,35.339
113,30.350
114,27.024
115,37.002
116,47.396
117,30.766
118,25.777
119,55.711
120,35.339
121,34.092
122,53.632
123,27.024
124,31.181
125,26.192
126,29.518
127,29.518
128,44.901
129,47.811
130,42.407
131,34.507
132,46.980
133,29.934
134,37.833
135,25.361
136,46.564
137,52.385
138,41.575
139,46.564
140,28.271
141,28.271
142,29.934
143,44.485
144,35.339
145,27.855
146,26.192
147,46.148
148,41.159
149,29.934
150,29.518
151,29.518
152,37.002
153,41.159
154,31.181
155,34.092
156,50.306
157,53.216
158,39.912
159,54.463
160,39.081
161,49.890
162,27.855
163,35.755
164,30.766
165,32.013
166,48.643
167,30.766
168,33.676
169,34.507
170,32.013
171,29.103
172,34.507
173,59.452
174,38.665
175,39.081
176,47.811
177,29.518
178,35.339
179,44.485
180,29.518
181,40.328
182,40.744
183,28.271
184,31.181
185,31.181
186,28.271
187,35.755
188,31.597
189,26.192
190,29.934
191,27.024
192,29.518
193,59.452
194,52.800
195,45.733
196,42.407
197,44.485
198,47.396
199,41.991
200,34.507
201,36.586
202,26.192
203,27.855
204,28.687
205,27.855
206,44.485
207,32.429
208,29.518
209,47.396
210,30.350
211,38.665
212,32.844
213,58.205
214,31.597
215,42.407
216,50.306
217,44.485
218,25.361
219,33.676
220,33.260
221,31.181
222,35.755
223,37.418
224,29.518
225,28.687
226,29.934
227,56.126
228,39.081
229,30.350
230,29.518
231,38.665
232,41.159
233,38.249
234,29.103
235,46.564
236,32.429
237,55.295
238,41.575
239,37.002
240,32.013
241,40.744
242,42.822
243,33.260
244,26.192
245,46.148
246,39.912
247,26.608
248,39.912
249,40.328
250,25.777
251,29.934
252,79.824
253,46.564
254,38.249
255,27.440
256,50.722
257,43.654
258,26.192
259,37.418
260,29.103
261,29.103
262,33.260
263,37.002
264,27.855
265,39.912
266,29.103
267,54.879
268,46.148
269,26.608
270,58.205
271,41.991
272,31.597
273,39.081
274,33.676
275,52.385
276,41.159
277,40.744
278,46.564
279,33.260
280,28.687
281,42.407
282,27.855
283,54.879
284,59.868
285,34.092
286,52.385
287,30.350
288,39.496
289,34.507
290,33.260
291,36.170
292,47.811
293,27.855
294,28.271
295,36.586
296,27.024
297,27.855
