 ,Area
1,33.676
2,74.419
3,52.385
4,47.811
5,29.934
6,38.665
7,90.634
8,41.159
9,58.205
10,56.126
11,25.361
12,37.833
13,27.855
14,31.181
15,44.485
16,66.520
17,30.766
18,55.295
19,53.632
20,51.137
21,55.711
22,33.260
23,40.328
24,39.912
25,45.317
26,34.923
27,30.766
28,35.339
29,39.081
30,40.328
31,62.363
32,41.159
33,36.586
34,39.081
35,49.890
36,34.923
37,29.518
38,33.676
39,43.238
40,32.429
41,26.192
42,29.103
43,32.429
44,32.013
45,46.980
46,31.597
47,26.192
48,60.284
49,25.777
50,28.687
51,49.890
52,59.868
53,28.271
54,62.363
55,25.361
56,42.407
57,27.024
58,33.260
59,44.485
60,28.271
61,47.396
62,69.015
63,45.317
64,40.328
65,35.755
66,35.755
67,34.507
68,27.024
69,41.159
70,41.575
71,31.181
72,41.159
73,37.833
74,43.238
75,29.934
76,40.744
77,42.407
78,29.934
79,63.194
80,66.104
81,42.822
82,27.440
83,28.271
84,32.429
85,39.912
86,35.339
87,27.855
88,74.835
89,43.238
90,32.844
91,28.687
92,32.429
93,27.024
94,48.643
95,26.608
96,63.194
97,40.328
98,28.271
99,37.002
100,44.901
101,28.271
102,32.844
103,42.822
104,40.744
105,31.597
106,56.958
107,29.518
108,25.777
109,49.474
110,30.766
111,44.901
112,70.262
113,76.082
114,26.192
115,59.868
116,49.474
117,44.901
118,26.608
119,42.407
120,46.980
121,37.418
122,51.137
123,38.249
124,38.665
125,29.103
126,61.531
127,62.363
128,39.496
129,26.192
130,35.339
131,48.643
132,28.271
133,36.170
134,40.744
135,43.238
136,46.980
137,25.361
138,65.273
139,36.586
140,32.429
141,40.744
142,42.822
143,28.271
144,27.024
145,27.024
146,25.361
147,51.553
148,50.722
149,50.306
150,29.518
151,37.418
152,54.879
153,63.194
154,25.361
155,30.350
156,52.385
157,36.170
158,65.689
159,60.700
160,26.608
161,62.363
162,35.755
163,51.969
164,37.002
165,26.192
166,35.339
167,30.766
168,56.958
169,28.271
170,55.295
171,26.192
172,76.082
173,52.800
174,56.542
175,32.429
176,53.216
177,39.496
178,31.181
179,33.260
180,50.722
181,37.833
182,49.059
183,25.361
184,25.361
185,40.328
186,41.575
187,34.507
188,37.002
189,31.597
190,34.507
191,30.766
192,43.238
193,52.385
194,58.205
195,57.789
196,40.328
197,31.597
198,27.855
199,35.755
200,33.260
201,39.496
202,25.361
203,34.092
204,53.632
205,27.440
206,51.137
207,29.518
208,41.575
209,29.934
210,62.778
211,35.339
212,31.597
213,28.271
214,50.306
215,69.015
216,59.037
217,66.520
218,33.676
219,26.192
220,28.271
221,27.855
222,39.912
223,40.744
224,45.733
225,44.485
226,25.777
227,51.969
228,41.991
229,25.777
230,61.531
231,50.306
232,53.632
233,63.610
234,57.789
235,96.038
236,37.833
237,44.485
238,46.980
239,27.855
240,29.934
241,68.183
242,26.608
243,58.621
244,47.811
245,31.597
246,78.993
247,43.654
248,65.689
249,44.901
250,75.251
251,25.777
252,44.070
253,27.855
254,30.766
255,65.689
256,42.822
257,90.218
258,59.868
259,43.238
260,63.194
261,48.227
262,28.271
263,56.542
264,29.103
265,115.994
266,47.811
267,65.689
268,33.676
269,43.654
270,37.418
271,40.328
272,61.115
273,32.844
274,48.643
275,36.170
276,47.811
277,46.980
278,34.507
279,33.260
280,31.597
281,38.249
282,42.822
283,29.934
284,30.350
285,37.418
286,43.238
287,29.934
288,43.238
289,52.800
290,58.205
291,54.048
292,37.002
293,66.520
294,56.958
295,29.518
296,31.597
297,74.004
298,29.518
299,52.800
300,31.597
301,49.890
302,31.181
303,55.711
304,34.923
305,28.271
306,25.361
307,26.192
308,28.271
309,39.496
310,32.844
311,26.608
312,27.440
313,62.363
314,41.575
315,45.317
316,33.260
317,39.496
318,39.081
319,28.687
320,28.687
321,29.103
322,64.026
323,50.306
324,38.249
325,36.586
326,39.081
327,29.934
328,44.485
329,66.520
330,28.271
331,30.766
332,28.687
333,58.621
334,71.509
335,25.777
336,25.777
337,45.733
338,25.777
339,96.038
340,32.013
341,25.361
342,42.822
343,59.868
344,25.777
345,37.833
346,27.024
347,48.227
348,32.844
349,27.440
350,31.597
351,25.361
352,27.440
353,27.855
354,69.015
355,49.890
356,34.923
357,52.800
358,35.339
359,63.194
360,31.181
361,86.060
362,93.128
363,34.092
364,25.777
365,32.844
366,44.485
367,33.676
368,27.024
369,46.980
370,29.934
371,28.687
372,49.474
373,32.013
374,35.755
375,60.700
376,48.227
377,27.024
378,26.192
379,25.361
380,36.586
381,35.339
382,28.687
383,28.271
384,42.407
385,59.868
386,41.159
387,60.284
388,56.542
389,46.564
390,48.643
391,83.566
392,37.002
393,52.385
394,65.689
395,47.396
396,62.363
397,60.284
398,49.474
399,97.286
400,49.059
401,60.284
402,61.115
403,40.328
404,42.407
405,56.542
406,65.273
407,99.364
408,53.216
409,57.374
410,27.440
411,56.542
412,67.767
413,36.170
414,26.192
415,32.429
416,29.103
417,37.418
418,32.844
419,36.586
420,41.575
421,33.676
422,56.126
423,71.509
424,67.767
425,56.958
426,77.330
427,27.440
428,76.498
429,38.665
430,27.440
431,31.181
432,27.440
433,32.429
434,28.271
435,25.777
436,26.192
437,64.441
438,34.923
