 ,Area
1,123.062
2,58.621
3,32.429
4,40.328
5,63.194
6,73.588
7,100.612
8,51.137
9,58.205
10,57.374
11,109.342
12,77.745
13,90.218
14,75.667
15,103.938
16,46.564
17,95.207
18,25.777
19,64.441
20,38.665
21,66.936
22,75.251
23,55.295
24,90.634
25,27.440
26,54.463
27,43.238
28,64.026
29,111.421
30,84.397
31,30.766
32,34.923
33,106.016
34,100.612
35,105.185
36,34.092
37,105.601
38,57.374
39,98.117
40,49.890
41,77.745
42,48.227
43,64.441
44,42.822
45,83.982
46,112.668
47,109.758
48,34.092
49,41.575
50,56.958
51,64.857
52,138.445
53,56.958
54,52.385
55,79.408
56,75.667
57,41.575
58,85.645
59,64.857
60,71.093
61,46.564
62,47.811
63,94.791
64,80.656
65,100.196
66,92.297
67,61.115
68,75.667
69,65.689
70,83.150
71,27.024
72,52.385
73,63.194
74,56.958
