 ,Area
1,32.429
2,35.339
3,69.015
4,29.103
5,77.330
6,55.295
7,55.711
8,31.181
9,26.192
10,34.923
11,37.833
12,37.002
13,40.328
14,50.722
15,25.777
16,29.518
17,35.339
18,38.665
19,64.441
20,29.103
21,28.687
22,34.507
23,90.634
24,40.744
25,93.128
26,25.777
27,34.092
28,25.777
29,37.833
30,66.104
31,35.755
32,37.833
33,44.070
34,42.407
35,52.385
36,25.361
37,71.093
38,47.396
39,32.429
40,75.667
41,35.755
42,34.092
43,41.159
44,40.328
45,54.463
46,41.991
47,37.418
48,25.777
49,38.249
50,26.608
51,29.934
52,83.982
53,55.711
54,27.440
55,44.901
56,60.284
57,55.295
58,38.665
59,49.890
60,28.687
61,57.374
62,40.328
63,59.037
64,26.192
65,31.597
66,61.531
67,52.385
68,40.744
69,32.429
70,25.777
71,27.440
72,41.991
73,28.271
74,43.654
75,36.170
76,52.800
77,26.608
78,64.857
79,41.991
80,32.844
81,30.350
82,66.104
83,69.846
84,29.103
85,39.081
86,42.407
87,46.148
88,51.553
89,42.822
90,26.192
91,62.778
92,46.148
93,60.700
94,41.991
95,71.509
96,41.159
97,29.103
98,26.192
99,46.980
100,26.608
101,34.092
102,40.744
103,51.969
104,39.496
105,27.024
106,32.013
107,34.092
108,36.170
109,27.855
110,40.328
111,42.822
112,58.621
113,78.577
114,27.440
115,29.934
116,74.835
117,57.789
118,58.205
119,26.608
120,51.553
121,27.440
122,35.755
123,66.520
124,74.835
125,29.518
126,65.689
127,89.802
128,25.361
129,43.654
130,66.520
131,75.251
132,29.934
133,42.407
134,27.024
135,80.656
136,27.855
137,29.103
138,27.024
139,32.844
140,65.273
141,27.024
142,50.722
143,26.192
144,38.249
145,29.934
146,47.811
147,53.216
148,25.361
149,74.004
150,72.756
151,74.835
152,48.643
153,25.361
154,44.070
155,90.218
156,65.273
157,47.811
158,56.542
159,26.192
160,37.833
161,34.092
162,68.599
163,64.441
164,97.701
165,43.654
166,83.982
167,50.306
168,59.452
169,38.249
170,25.777
171,25.777
172,50.722
173,29.103
174,51.969
175,50.722
176,46.564
177,43.654
178,46.980
179,30.350
180,29.518
181,35.339
182,30.350
183,27.440
184,32.844
185,25.361
186,45.317
187,30.350
188,56.958
189,84.397
190,27.855
191,30.350
192,38.665
193,58.205
194,27.024
195,27.024
196,46.564
197,33.260
198,91.049
199,46.148
200,27.024
201,46.980
202,62.778
203,29.518
204,72.341
205,37.002
206,33.260
207,36.586
208,26.192
209,72.341
210,41.575
211,25.777
212,38.249
213,70.678
214,60.700
215,33.676
216,61.115
217,25.777
218,44.901
219,32.013
220,25.361
221,39.081
222,81.903
223,32.844
224,27.855
225,47.811
226,37.418
227,25.361
228,27.855
229,25.777
230,46.148
231,52.385
232,41.991
233,88.139
234,40.328
235,49.474
236,87.723
237,32.429
238,56.126
239,86.892
240,68.599
241,50.722
242,74.419
243,25.361
244,35.755
245,91.465
246,88.555
247,83.566
248,39.081
249,74.004
250,41.159
251,66.104
252,32.429
253,26.192
254,95.623
255,76.498
256,31.597
257,51.969
258,34.923
259,38.665
260,25.361
261,29.518
262,71.093
263,46.564
264,32.013
265,34.507
266,28.687
267,29.518
268,44.901
269,42.822
270,44.901
271,95.207
272,25.361
273,41.575
274,85.645
275,78.577
276,33.676
277,25.361
278,50.722
279,76.914
280,26.608
281,29.518
282,32.429
283,32.844
284,68.183
285,30.766
286,83.150
287,37.418
288,26.608
289,27.024
290,89.802
291,35.339
292,37.833
293,83.566
294,83.150
295,32.844
296,67.352
297,69.430
298,53.216
299,27.855
300,27.024
301,96.870
302,34.507
303,39.912
304,27.855
305,49.474
306,64.857
307,72.756
308,26.608
309,44.070
310,84.813
311,41.991
312,26.608
313,60.284
314,39.081
315,37.002
316,69.015
317,35.339
318,52.385
319,70.262
320,85.645
321,77.745
322,39.081
323,43.654
324,28.687
325,26.192
326,56.958
327,40.328
328,30.350
329,62.363
330,53.632
331,27.440
332,53.632
333,28.687
334,88.555
335,33.260
336,72.341
337,69.430
338,34.923
339,83.566
340,87.308
341,26.192
342,26.608
343,29.103
344,79.408
345,27.440
346,25.361
347,25.777
348,61.947
349,34.923
350,26.192
351,49.474
352,26.608
353,31.181
354,27.440
355,44.485
356,98.949
357,39.081
358,61.115
359,28.687
360,29.934
361,56.958
362,34.923
363,62.363
364,47.396
365,76.914
366,28.271
367,29.103
368,61.947
369,28.687
370,71.093
371,40.328
372,35.339
373,26.608
374,36.170
375,26.192
376,27.024
377,59.037
378,28.687
379,51.969
380,52.385
381,49.059
382,25.777
383,35.755
384,72.756
385,41.991
386,51.969
387,29.518
388,27.855
389,42.407
390,38.249
391,30.350
392,26.608
393,31.597
