 ,Area
1,106.432
2,64.441
3,50.306
4,74.004
5,80.240
6,106.432
7,32.013
8,77.330
9,67.767
10,81.903
11,73.588
12,52.800
13,93.128
14,49.059
15,66.936
16,133.456
17,57.374
18,98.533
19,63.610
20,82.734
21,50.306
22,73.172
23,59.037
24,72.756
25,49.059
26,69.015
27,51.969
28,47.811
29,54.048
30,62.778
31,41.575
32,54.048
33,108.511
34,50.306
35,61.947
36,56.958
37,50.722
38,74.004
39,51.137
40,76.082
41,49.474
42,115.579
43,57.374
44,50.722
45,51.137
46,100.612
47,69.430
48,59.452
49,78.577
50,38.249
51,49.890
52,45.733
53,78.577
54,70.678
55,53.632
56,46.564
57,41.575
58,120.152
59,63.194
60,43.654
61,64.441
62,59.868
63,76.498
64,57.789
65,57.789
66,59.037
67,50.306
68,54.048
69,52.800
70,40.328
71,103.106
72,52.385
73,110.174
74,72.341
75,61.531
76,45.733
77,59.452
78,42.822
79,53.632
80,66.936
81,57.789
82,66.104
83,74.004
84,60.284
85,28.687
86,59.037
87,56.126
88,54.463
