 ,Area
1,46.980
2,26.192
3,66.520
4,38.249
5,38.249
6,42.407
7,56.958
8,54.048
9,111.837
10,111.837
11,34.507
12,53.632
13,101.443
14,48.227
15,82.319
16,119.320
17,35.339
18,56.958
19,95.207
20,55.295
21,87.308
22,91.465
23,79.824
24,96.870
25,135.119
26,90.634
27,118.905
28,63.610
29,100.612
30,79.824
31,94.791
32,34.923
33,98.949
34,59.868
35,74.419
36,70.678
37,72.756
38,35.755
39,66.936
40,48.227
41,51.969
42,103.938
43,91.049
44,81.071
45,37.002
46,104.769
47,54.879
48,76.498
49,58.621
50,112.668
51,40.744
52,52.385
53,96.454
54,109.758
55,53.216
56,71.509
57,38.665
58,31.181
59,61.115
60,91.881
61,37.833
62,77.745
63,53.632
64,62.363
65,90.634
66,88.555
67,98.117
68,115.163
69,55.711
70,65.689
71,70.678
72,29.934
73,66.936
74,128.051
75,86.476
76,79.408
77,81.487
78,113.916
79,81.487
80,64.026
81,30.766
82,86.060
83,84.813
84,127.635
85,104.769
86,112.668
87,44.901
88,111.421
89,50.306
90,34.923
