 ,Area
1,77.745
2,91.881
3,60.700
4,102.690
5,118.489
6,55.295
7,63.194
8,95.207
9,116.410
10,68.183
11,88.139
12,62.363
13,75.251
14,51.553
15,89.386
16,123.062
17,60.700
18,44.485
19,60.700
20,72.756
21,54.879
22,44.901
23,125.557
24,68.183
25,81.903
26,73.172
27,79.824
28,70.678
29,69.430
30,63.610
31,84.397
32,105.185
33,37.002
34,66.936
35,96.454
36,64.441
37,93.128
38,58.205
39,74.004
40,54.879
41,59.868
42,44.485
43,45.317
44,65.273
45,134.703
46,93.544
47,51.553
48,74.419
49,68.183
50,52.800
51,104.353
52,120.983
53,108.927
54,107.264
55,95.623
56,95.207
57,54.463
58,83.150
59,111.837
60,44.070
