 ,Area
1,76.082
2,62.778
3,29.103
4,61.115
5,50.306
6,41.991
7,77.745
8,103.106
9,58.621
10,51.137
11,59.452
12,31.597
13,39.912
14,26.192
15,36.586
16,65.689
17,71.093
18,88.139
19,76.498
20,37.833
21,49.474
22,87.723
23,72.756
24,35.339
25,49.474
26,68.599
27,80.240
28,37.833
29,37.418
30,41.575
31,25.777
32,58.621
33,86.060
34,57.374
35,32.429
36,38.249
37,37.833
38,26.192
39,33.676
40,46.980
41,49.474
42,42.407
43,40.328
44,42.407
45,81.903
46,61.115
47,49.059
48,57.374
49,47.396
50,34.507
51,44.485
52,43.654
53,34.923
54,62.778
55,166.716
56,63.194
57,64.441
58,108.927
