 ,Area
1,34.092
2,47.396
3,57.374
4,28.271
5,33.260
6,52.800
7,27.855
8,40.744
9,69.015
10,51.969
11,64.026
12,35.339
13,55.295
14,54.879
15,32.013
16,49.890
17,38.665
18,57.789
19,44.901
20,33.260
21,37.833
22,33.676
23,40.328
24,34.092
25,39.081
26,26.192
27,56.542
28,28.687
29,33.676
30,36.170
31,25.361
32,44.070
33,37.418
34,32.013
35,37.833
36,55.711
37,54.048
38,56.542
39,53.632
40,27.024
41,35.339
42,56.126
43,26.608
44,32.429
45,44.070
46,51.137
47,48.227
48,37.418
49,46.980
50,31.597
51,31.597
52,29.518
53,55.295
54,27.024
55,29.103
56,40.744
57,52.385
58,45.733
59,52.385
60,43.654
61,44.901
62,27.855
63,43.238
64,49.059
65,31.181
66,54.048
67,35.755
68,34.507
69,40.328
70,40.744
71,30.350
72,41.991
73,43.238
74,50.722
75,27.855
76,28.687
77,41.991
78,51.553
79,38.249
80,39.496
81,46.148
82,29.518
83,29.518
84,28.687
85,25.777
86,35.755
87,49.890
88,28.271
89,47.811
90,36.170
91,48.227
92,43.238
93,49.059
94,54.463
95,47.396
96,38.665
97,48.643
98,33.676
99,51.969
100,45.733
101,27.440
102,34.923
103,54.048
104,30.766
105,42.407
106,26.192
107,31.181
108,30.766
109,47.396
110,39.496
111,25.361
112,52.385
113,37.002
114,42.407
115,31.181
116,42.407
117,44.901
118,34.092
119,55.711
120,41.991
121,29.103
122,25.777
123,35.755
124,25.777
125,51.969
126,31.597
127,44.901
128,50.722
129,49.059
130,43.238
131,35.755
132,28.687
133,47.811
134,35.755
135,27.855
136,35.755
137,44.070
138,27.440
139,34.092
140,49.059
141,36.170
142,38.249
143,30.766
144,26.608
145,40.328
146,39.912
147,26.192
148,26.608
149,29.934
150,27.855
151,51.969
152,37.833
153,27.440
154,35.755
155,39.081
156,37.418
157,37.418
158,25.777
159,42.407
160,28.687
161,46.148
162,46.148
163,26.608
164,26.608
165,27.440
166,51.553
167,29.934
168,39.081
169,49.890
170,41.575
171,36.170
172,28.687
173,29.934
174,64.441
175,31.181
176,38.665
177,45.317
178,32.429
179,26.192
180,27.024
181,39.496
182,25.777
183,32.013
184,29.103
185,34.092
186,29.103
187,37.833
188,49.474
189,50.306
190,36.170
