 ,Area
1,41.575
2,49.890
3,29.518
4,47.811
5,33.676
6,23.698
7,35.339
8,34.507
9,20.788
10,19.540
11,26.192
12,18.709
13,19.956
14,26.608
15,25.361
16,24.114
17,20.372
18,34.092
19,21.203
20,23.698
21,32.429
22,24.114
23,26.608
24,12.057
25,27.855
26,18.293
27,19.540
28,29.103
29,27.855
30,17.046
31,28.687
32,27.855
33,22.451
34,18.293
35,21.203
36,31.597
37,19.125
38,16.630
39,13.720
40,34.507
41,44.070
42,24.114
43,41.991
44,21.619
45,27.440
46,25.361
47,24.114
48,33.676
49,24.529
50,25.361
51,21.619
52,16.630
53,29.518
54,23.698
55,22.451
56,16.214
57,20.372
58,22.035
59,25.777
60,43.238
61,20.788
62,27.024
63,18.709
64,22.451
65,27.024
66,20.788
67,22.866
68,21.203
69,19.125
70,35.339
71,20.372
72,34.923
73,27.855
74,21.203
75,30.350
76,41.991
77,20.372
78,22.035
79,20.372
80,42.407
81,19.540
82,40.744
83,44.070
84,32.429
85,25.361
86,29.518
87,16.214
88,37.418
89,23.282
90,17.877
91,15.383
92,23.282
93,32.429
94,21.619
95,27.024
96,23.698
97,28.271
98,33.676
99,23.282
100,26.608
101,23.282
102,36.586
103,14.551
104,22.866
105,42.407
106,19.540
107,38.249
108,25.361
109,30.350
110,19.540
111,32.844
112,35.339
113,29.934
114,18.709
115,39.496
116,27.024
117,23.282
118,29.518
119,19.956
120,20.372
121,22.451
122,39.912
123,43.654
124,51.969
125,12.473
126,29.518
127,21.203
128,26.192
129,24.529
130,40.328
131,19.540
132,42.822
133,28.271
134,63.194
135,17.877
136,21.619
137,33.260
138,27.024
139,21.619
140,40.328
141,31.181
142,31.597
143,16.214
144,26.608
145,27.440
146,24.114
147,36.586
148,32.429
149,29.518
150,13.720
151,48.227
152,33.676
153,17.046
154,18.709
155,27.855
156,18.709
157,19.125
158,31.181
159,29.934
160,24.114
161,28.687
162,29.518
163,17.877
164,18.293
165,29.934
166,43.238
167,20.788
168,27.024
169,30.350
170,23.282
171,20.372
172,35.339
173,39.081
174,30.766
175,31.597
176,28.271
177,20.372
178,39.081
179,25.361
180,23.698
181,28.271
182,30.350
183,31.597
184,24.529
185,37.002
186,27.024
187,36.170
188,22.035
189,19.956
190,23.282
191,38.665
192,22.866
193,29.934
194,37.002
195,52.385
196,39.912
197,42.407
198,31.181
199,27.440
200,35.755
201,26.608
202,21.203
203,24.529
204,26.192
205,39.496
206,24.945
207,19.125
208,33.676
209,27.440
210,20.372
211,20.372
212,27.855
213,38.249
214,34.923
215,38.249
216,54.463
217,37.002
218,22.035
219,27.855
220,22.451
221,25.777
222,25.361
223,34.092
224,19.125
225,19.956
226,41.159
227,24.529
228,34.092
229,42.822
230,14.551
231,25.361
232,27.024
233,26.608
234,24.114
235,27.024
236,29.103
237,23.282
238,24.945
239,27.855
240,22.451
241,37.002
242,20.372
243,41.159
244,46.148
245,49.474
246,32.844
247,35.339
248,32.844
249,17.046
250,40.744
251,24.945
252,37.418
253,27.024
254,29.103
255,29.518
256,35.339
257,26.608
258,28.271
259,32.013
260,20.788
261,25.777
262,26.608
263,32.844
264,19.956
265,44.070
266,29.934
267,19.956
268,21.203
269,59.868
270,22.866
271,39.081
272,20.788
273,39.496
274,25.361
275,27.440
276,21.203
277,30.350
278,24.529
279,30.766
280,34.507
281,24.529
282,36.586
283,24.114
284,39.496
285,21.619
286,32.013
287,34.923
288,26.192
289,26.192
290,33.260
291,50.306
292,27.855
293,39.496
294,20.372
295,19.956
296,22.035
297,31.597
298,32.844
299,30.350
300,26.192
301,24.945
302,24.529
303,26.192
304,21.619
305,71.925
306,19.956
307,26.192
308,27.024
309,46.148
310,26.192
311,41.159
312,18.709
313,23.282
314,46.148
315,23.282
316,25.361
317,38.249
318,36.586
319,36.170
320,11.641
321,29.934
322,34.507
323,44.070
324,23.698
325,29.934
326,23.698
327,16.214
328,39.496
329,47.811
330,38.665
331,21.619
332,32.013
333,29.934
334,54.048
335,32.844
336,37.418
337,27.855
338,41.575
339,23.282
340,29.934
341,27.024
342,21.203
343,24.114
