 ,Area
1,34.923
2,32.844
3,37.002
4,49.474
5,26.608
6,32.844
7,42.407
8,33.260
9,45.733
10,30.350
11,40.328
12,29.934
13,33.260
14,38.665
15,54.463
16,31.597
17,34.923
18,33.676
19,26.608
20,39.081
21,50.306
22,37.002
23,33.676
24,26.608
25,40.328
26,31.597
27,27.855
28,36.586
29,31.181
30,32.429
31,39.081
32,25.361
33,42.822
34,39.081
35,39.912
36,30.766
37,32.844
38,50.306
39,25.777
40,34.092
41,35.339
42,34.092
43,26.608
44,41.575
45,28.271
46,34.923
47,40.328
48,30.350
49,29.934
50,54.463
51,30.350
52,31.181
53,44.485
54,29.518
55,36.586
56,47.396
57,38.665
58,39.081
59,41.159
60,51.553
61,42.822
62,44.070
63,37.833
64,44.485
65,49.474
66,50.722
67,51.969
68,48.227
69,34.092
70,44.070
71,30.350
72,41.159
73,49.059
74,36.586
75,28.271
76,48.227
77,26.608
78,28.271
79,26.608
80,61.115
81,43.238
82,36.586
83,44.485
84,45.317
85,31.181
86,35.755
87,44.485
88,47.811
89,30.350
90,47.811
91,38.249
92,47.811
93,32.013
94,25.777
95,26.608
96,37.002
97,34.092
98,37.833
99,38.249
100,32.429
101,33.260
102,30.766
103,31.181
104,30.350
105,42.822
106,29.518
107,27.440
108,30.350
109,38.665
110,35.755
111,32.844
112,34.092
113,38.665
114,51.969
115,38.249
116,44.485
117,27.440
118,41.159
119,54.879
120,25.361
121,28.271
122,48.227
123,27.855
124,31.597
125,37.002
126,30.350
127,26.608
128,31.597
129,35.755
130,29.518
131,29.103
132,44.070
133,28.271
134,26.608
135,34.923
136,31.181
137,44.070
138,25.361
139,28.687
140,37.418
141,38.249
142,32.429
143,32.429
144,35.755
145,42.822
146,71.509
147,55.295
148,35.339
149,41.991
150,31.597
151,34.092
152,35.755
153,31.181
154,48.643
155,32.844
156,36.586
157,38.665
158,31.597
159,66.936
160,41.991
161,42.407
162,39.496
163,44.070
164,30.766
165,25.361
166,34.092
167,46.564
168,36.170
169,29.518
170,29.103
171,33.260
172,37.833
173,27.855
174,40.744
175,49.059
176,39.496
177,35.339
178,29.518
179,27.440
180,48.643
181,26.608
182,51.969
183,37.833
184,25.777
185,41.159
186,25.777
187,49.474
188,27.440
189,33.676
190,28.687
191,46.148
192,25.361
193,39.912
194,28.687
195,25.777
196,27.440
197,46.564
198,39.081
199,42.822
200,30.766
201,25.777
202,27.855
203,29.103
204,32.844
205,27.024
206,34.923
207,29.934
208,27.440
209,39.912
210,29.934
211,44.070
212,30.350
213,41.575
214,29.518
215,43.238
216,39.496
217,25.777
218,50.722
219,27.440
220,34.923
221,44.070
222,33.676
223,47.811
224,25.777
225,42.822
226,37.418
227,29.518
228,41.991
229,29.103
230,29.934
231,27.440
232,29.103
233,31.597
234,48.643
235,44.901
236,35.755
237,30.766
238,52.800
239,27.440
240,44.485
241,25.361
242,29.934
243,34.092
244,33.260
245,32.013
246,32.844
247,35.755
248,39.912
249,27.024
250,29.518
251,26.608
252,27.855
253,29.518
254,30.766
255,33.676
256,29.103
257,32.013
258,26.192
259,49.059
260,32.429
261,47.811
262,40.328
263,25.777
264,31.181
265,35.755
266,39.081
267,27.440
268,50.306
269,34.507
270,51.137
271,35.755
272,42.822
273,49.474
274,33.676
275,43.654
276,50.306
277,32.844
278,34.507
279,32.013
280,30.766
281,37.833
282,37.418
283,35.755
284,27.440
285,51.137
286,44.901
287,33.260
288,33.676
289,27.024
290,42.822
291,48.643
292,36.586
293,66.936
294,31.597
295,53.632
296,38.665
297,34.507
298,27.440
299,35.755
300,41.991
301,32.844
302,27.855
303,41.575
304,46.564
305,28.271
306,34.923
307,39.912
308,27.855
309,25.361
310,27.440
311,33.260
312,41.575
313,31.597
314,32.013
315,41.991
316,47.811
317,25.777
318,47.396
319,31.597
320,27.024
321,37.418
322,33.676
323,47.396
324,26.192
325,41.159
326,29.934
327,28.271
328,31.181
329,30.350
330,47.811
331,36.170
332,45.317
333,35.755
334,42.822
335,25.777
336,34.923
337,32.429
338,32.844
339,51.969
340,43.238
341,50.722
342,28.271
343,36.170
344,44.485
345,38.665
346,39.081
347,26.192
348,36.586
349,42.822
350,31.181
351,26.608
352,59.037
353,34.923
354,35.339
355,27.440
356,38.665
357,30.766
358,38.665
359,26.192
360,60.700
361,36.586
362,25.777
363,51.969
364,31.181
365,42.822
366,28.687
367,46.148
368,27.855
369,37.002
370,29.103
371,40.328
372,33.260
373,26.608
374,31.597
375,35.339
376,34.923
377,26.192
378,25.361
379,34.507
380,38.249
381,27.440
382,31.597
383,52.800
384,37.418
385,46.980
386,40.744
387,39.081
388,35.339
389,44.485
390,34.923
391,47.396
392,37.418
393,33.260
394,32.429
395,28.271
396,61.531
397,40.328
398,46.564
399,36.586
400,47.396
401,39.912
402,56.126
403,46.564
404,45.317
405,44.070
406,57.374
407,53.216
408,26.608
409,36.170
410,27.855
411,28.271
412,31.181
413,40.744
414,30.766
415,37.833
416,51.969
417,32.013
418,39.496
419,33.676
420,41.159
421,47.396
422,34.507
423,62.363
424,34.092
425,26.192
426,44.901
427,50.306
428,51.553
429,56.542
430,40.328
431,45.733
432,33.676
433,36.586
434,29.103
435,38.665
436,35.339
437,62.363
438,60.284
439,33.260
440,36.586
441,45.733
442,38.249
443,39.912
444,26.608
445,40.328
446,54.048
447,40.328
448,43.238
449,26.192
450,32.429
451,38.249
452,28.271
453,36.170
454,44.485
455,58.621
