 ,Area
1,41.991
2,32.844
3,30.350
4,40.328
5,48.227
6,25.361
7,40.328
8,47.811
9,37.418
10,37.418
11,64.441
12,49.059
13,51.553
14,31.181
15,40.744
16,30.766
17,33.676
18,51.969
19,30.350
20,73.588
21,36.170
22,30.350
23,53.216
24,29.518
25,29.103
26,68.183
27,27.024
28,27.855
29,50.722
30,38.249
31,41.575
32,35.339
33,32.844
34,27.440
35,39.912
36,53.216
37,30.766
38,42.822
39,52.385
40,37.833
41,44.070
42,25.361
43,38.249
44,38.249
45,27.855
46,39.912
47,29.934
48,41.575
49,34.092
50,49.059
51,37.002
52,35.755
53,25.361
54,59.037
55,67.352
56,46.980
57,53.632
58,29.103
59,38.665
60,33.676
61,28.687
62,43.654
63,45.317
64,26.192
65,28.687
66,41.575
67,29.934
68,38.665
69,25.777
70,74.419
71,52.385
72,29.934
73,57.374
74,37.418
75,27.024
76,27.024
77,31.597
78,32.429
79,55.295
80,28.687
81,32.844
82,29.934
83,89.386
84,29.934
85,28.271
86,35.339
87,27.440
88,25.361
89,34.092
90,33.676
91,29.103
92,31.597
93,25.777
94,41.159
95,54.048
96,49.890
97,25.777
98,27.024
99,36.170
100,32.844
101,39.496
102,26.192
103,26.192
104,32.429
105,33.260
106,33.260
107,30.766
108,45.733
109,28.271
110,26.608
111,45.733
112,26.192
113,31.181
114,55.295
115,25.361
116,50.306
117,25.777
118,40.744
119,29.103
120,46.564
121,68.183
122,27.440
123,54.048
124,32.013
125,25.777
126,35.339
127,45.733
128,40.328
129,32.013
130,44.485
131,59.037
132,28.687
133,29.934
134,36.586
135,45.733
136,29.934
137,29.103
138,34.507
139,30.350
140,25.777
141,29.103
142,26.192
143,39.081
144,35.755
145,30.766
146,35.339
147,27.440
148,37.418
149,27.855
150,32.429
151,35.755
152,27.855
153,36.586
154,29.103
155,27.024
156,30.766
157,54.879
158,25.361
159,28.271
160,30.350
161,36.586
162,30.766
163,42.407
164,48.643
165,29.103
166,33.676
167,96.038
168,28.271
169,29.518
170,26.608
171,46.564
172,29.103
173,28.271
174,25.777
175,34.507
176,41.159
177,30.766
178,27.440
179,42.407
180,28.271
181,31.597
182,27.855
183,28.271
184,26.192
185,36.170
186,42.407
187,39.496
188,45.733
189,46.980
190,46.148
191,36.586
192,41.575
193,41.159
194,37.833
195,27.440
196,26.192
197,41.159
198,27.855
199,30.766
200,28.687
201,48.227
202,33.260
203,28.271
204,35.339
205,29.103
206,45.733
207,30.350
208,25.777
209,36.586
210,27.855
211,43.654
212,29.103
213,32.429
214,31.597
215,35.339
216,29.103
217,28.271
218,39.081
219,42.822
220,34.507
221,35.339
222,41.575
223,43.238
224,26.192
225,30.350
226,33.676
227,26.192
228,39.912
229,27.024
230,50.722
231,34.507
232,34.092
233,39.496
234,40.328
235,29.934
236,27.855
237,35.339
238,25.361
239,29.518
240,27.024
241,37.833
242,31.597
243,33.260
244,30.350
245,26.192
246,55.711
247,25.361
248,42.822
249,46.564
250,38.665
251,46.148
252,37.833
253,25.777
254,30.350
255,49.890
256,27.024
257,31.597
258,29.934
259,30.766
260,25.361
261,37.833
262,29.518
263,36.586
264,28.271
265,39.081
266,28.687
267,43.654
268,25.361
269,47.811
270,37.418
271,30.350
272,43.654
273,29.103
274,34.092
275,27.024
276,30.350
277,39.081
278,36.170
279,58.621
280,29.518
281,39.081
282,58.205
283,33.260
284,25.361
285,35.755
286,26.192
287,25.777
288,30.766
289,34.507
290,47.811
291,40.744
292,31.181
293,29.103
294,44.485
295,50.722
296,30.766
297,41.991
298,29.934
299,40.744
300,37.002
301,34.507
302,38.249
303,36.586
304,25.361
305,42.822
306,27.440
307,32.013
308,26.608
309,32.429
310,44.070
311,30.766
312,31.597
313,25.777
314,25.777
315,47.396
316,45.733
317,45.317
318,48.227
319,41.159
320,31.181
321,37.418
322,31.181
323,25.361
324,41.575
325,25.777
326,60.284
327,38.665
328,30.766
329,27.855
330,39.496
331,27.855
332,27.440
333,26.192
334,44.070
335,39.496
336,32.429
337,26.608
338,34.507
339,27.440
340,39.081
341,35.339
342,36.586
343,33.676
344,59.452
345,49.890
346,44.901
347,33.676
348,32.013
349,36.586
350,28.271
351,28.687
352,30.350
353,46.148
354,36.170
