 ,Area
1,51.969
2,75.251
3,115.163
4,57.374
5,45.733
6,86.476
7,48.227
8,55.295
9,60.700
10,87.308
11,77.330
12,44.901
13,59.868
14,123.062
15,56.126
16,56.542
17,53.632
18,66.104
19,37.418
20,129.298
21,73.172
22,45.733
23,49.474
24,58.205
25,65.273
26,46.148
27,54.879
28,41.159
29,63.610
30,69.846
31,41.575
32,48.227
33,57.789
34,78.161
35,54.879
36,70.678
37,59.452
38,49.059
39,47.396
40,61.947
41,48.643
42,46.564
43,62.363
44,71.509
45,52.385
46,70.262
47,53.632
48,64.026
49,49.474
50,88.555
51,61.531
52,59.452
53,53.216
54,74.004
55,61.947
56,92.712
57,48.643
58,51.969
59,58.205
60,44.485
61,57.789
62,71.509
63,79.408
64,37.833
65,58.205
66,68.183
67,60.284
68,81.487
69,123.062
70,54.463
71,71.093
72,68.183
73,67.352
74,64.441
75,56.958
76,53.632
77,80.656
78,75.251
79,51.137
80,56.126
81,76.498
82,50.722
83,65.689
84,75.251
85,64.441
86,80.656
87,56.542
88,52.800
89,51.969
90,76.498
91,51.969
92,66.104
