 ,Area
1,69.430
2,91.049
3,39.081
4,58.205
5,129.298
6,96.038
7,101.859
8,53.216
9,92.712
10,63.194
11,91.465
12,83.566
13,78.577
14,86.476
15,37.002
16,28.271
17,119.320
18,78.993
19,98.533
20,113.500
21,58.621
22,102.275
23,76.082
24,128.051
25,65.689
26,79.824
27,93.544
28,93.128
29,64.026
30,109.758
31,93.544
32,79.824
33,71.093
34,48.227
35,49.474
36,115.163
37,36.170
38,48.643
39,33.260
40,87.308
41,84.813
42,109.342
43,63.610
44,73.172
45,61.115
46,44.901
47,77.330
48,60.700
49,62.363
50,58.205
51,44.901
52,52.800
53,44.901
54,69.846
55,68.599
56,78.993
57,85.645
58,46.148
59,69.430
60,63.194
61,125.557
62,79.824
63,44.070
64,78.161
65,65.689
66,44.901
67,32.013
68,73.588
69,123.478
70,69.430
