 ,Area
1,58.205
2,26.192
3,106.432
4,31.597
5,53.632
6,64.026
7,54.463
8,48.227
9,42.407
10,61.947
11,47.396
12,50.306
13,46.564
14,70.262
15,53.632
16,47.811
17,48.227
18,51.553
19,55.711
20,50.306
21,90.218
22,49.059
23,45.733
24,121.815
25,61.115
26,65.689
27,128.883
28,53.632
29,53.216
30,110.590
31,78.161
32,118.905
33,69.846
34,43.654
35,51.969
36,50.722
37,143.018
38,75.667
39,41.991
40,52.385
41,61.531
42,51.137
43,58.205
44,40.328
45,70.678
46,52.385
47,97.701
48,64.441
49,76.082
50,49.474
51,85.229
52,76.082
53,48.227
54,67.352
55,48.643
56,51.969
57,66.936
58,61.115
59,64.857
60,64.026
61,71.093
62,26.608
63,91.049
64,56.958
65,27.440
66,106.016
67,66.104
68,70.262
69,131.793
70,51.969
71,103.938
