 ,Area
1,30.350
2,25.361
3,34.923
4,48.643
5,41.991
6,36.170
7,43.238
8,30.766
9,37.833
10,31.597
11,41.575
12,29.518
13,29.934
14,29.518
15,46.564
16,41.575
17,51.969
18,31.181
19,31.181
20,37.833
21,29.103
22,34.923
23,40.744
24,32.844
25,41.575
26,44.901
27,38.249
28,45.733
29,38.665
30,51.553
31,35.339
32,41.991
33,47.396
34,27.855
35,26.608
36,27.855
37,38.665
38,48.227
39,30.766
40,42.822
41,49.890
42,37.833
43,31.597
44,25.777
45,26.608
46,28.271
47,29.934
48,42.407
49,35.755
50,61.115
51,29.934
52,27.440
53,43.654
54,41.159
55,32.429
56,25.361
57,32.429
58,32.844
59,32.429
60,25.777
61,34.507
62,29.103
63,34.923
64,33.260
65,29.934
66,39.496
67,36.170
68,27.855
69,39.912
70,30.350
71,37.833
72,36.170
73,45.317
74,41.575
75,45.317
76,47.396
77,32.844
78,47.396
79,28.271
80,34.923
81,30.350
82,38.249
83,29.103
84,34.923
85,29.518
86,44.485
87,46.564
88,42.822
89,29.518
90,36.170
91,26.192
92,30.350
93,32.844
94,25.361
95,38.665
96,30.350
97,28.271
98,34.923
99,46.564
100,62.363
101,38.249
102,48.227
103,29.518
104,40.328
105,46.564
106,45.733
107,35.339
108,33.260
109,37.833
110,34.092
111,39.912
112,29.103
113,51.137
114,46.148
115,36.170
116,30.350
117,25.361
118,52.800
119,45.733
120,46.980
121,49.474
122,31.181
123,28.271
124,40.328
125,37.418
126,29.103
127,34.092
128,33.260
129,30.766
130,32.844
131,27.855
132,43.238
133,41.991
134,27.440
135,51.553
136,40.328
137,29.103
138,41.991
139,26.608
140,33.676
141,26.192
142,34.923
143,30.350
144,34.923
145,29.103
146,39.496
147,36.586
148,40.744
149,27.855
150,39.912
151,31.597
152,30.766
153,28.271
154,34.092
155,41.575
156,37.833
157,45.733
158,44.070
159,34.092
160,34.507
161,44.901
162,50.306
163,25.777
164,27.024
165,45.317
166,39.912
167,49.059
168,37.002
169,32.844
170,32.013
171,36.586
172,58.621
173,35.339
174,34.092
175,42.407
176,27.855
177,32.844
178,29.518
179,33.676
180,37.418
181,32.429
182,27.440
183,32.844
184,37.002
185,52.800
186,50.722
187,34.507
188,25.361
189,45.317
190,43.238
191,27.855
192,41.991
193,41.991
194,38.249
195,32.013
196,39.081
197,30.766
198,26.608
199,32.844
200,33.676
201,49.474
202,28.687
203,44.485
204,29.934
205,29.103
206,46.148
207,53.632
208,26.192
209,33.260
210,41.991
211,35.755
212,32.844
213,41.159
214,57.789
215,48.227
216,40.744
217,40.328
218,41.159
219,27.440
220,28.271
221,39.081
222,30.766
223,31.181
224,33.260
225,31.181
226,38.665
227,29.518
228,26.192
229,53.632
230,32.013
231,31.181
232,30.350
233,27.855
234,25.361
235,27.024
236,29.934
237,29.103
238,34.092
239,46.564
240,42.407
241,46.980
242,25.361
243,29.103
244,27.024
245,43.238
246,40.328
247,42.822
248,40.328
249,34.092
250,29.518
251,48.643
252,31.597
253,34.092
254,26.608
255,33.676
256,30.766
257,34.092
258,34.092
259,32.844
260,31.597
261,34.092
262,37.833
263,34.923
264,45.733
265,32.013
266,40.744
267,47.811
268,62.363
269,36.586
270,33.260
271,38.249
272,40.744
273,32.844
274,27.024
275,31.597
276,45.317
277,50.722
278,37.418
279,30.350
280,45.733
281,38.665
282,37.833
283,46.980
284,43.654
285,27.855
286,27.855
287,39.496
288,32.844
289,46.148
290,28.271
291,34.923
292,27.024
293,32.429
294,37.833
295,26.192
296,33.260
297,28.271
298,29.103
299,32.429
300,51.137
301,27.855
302,29.103
303,50.722
304,42.822
305,32.844
306,42.407
307,33.260
308,39.081
309,39.081
310,35.339
311,47.396
312,30.766
313,44.485
314,39.081
315,31.597
316,33.260
317,44.070
318,46.980
319,26.608
320,42.407
321,32.013
322,41.159
323,46.148
324,27.440
325,27.855
326,33.260
327,37.418
328,39.496
329,47.811
330,29.103
331,40.744
332,27.440
333,29.518
334,40.744
335,46.564
336,53.216
337,35.755
338,57.789
339,35.339
340,31.597
341,33.260
342,46.564
343,31.597
344,40.744
345,32.429
346,54.048
347,37.833
348,27.440
349,51.137
350,39.496
351,36.170
352,28.271
353,25.361
354,31.181
355,26.608
356,40.328
357,58.205
358,32.429
359,26.192
360,28.687
361,38.665
362,38.249
363,49.890
364,54.879
365,40.744
366,40.744
367,28.687
368,25.361
369,30.766
370,34.923
371,33.260
372,38.249
373,52.385
374,34.092
375,32.844
376,45.733
377,55.711
378,26.608
379,39.081
380,28.271
381,40.744
382,31.181
383,58.205
384,61.115
385,32.429
386,41.159
387,29.518
388,31.181
389,44.485
390,36.586
391,32.429
392,44.485
393,30.766
394,28.687
395,44.070
396,34.923
397,34.923
398,40.328
399,27.855
400,30.766
401,30.350
402,32.844
403,52.800
404,31.597
405,29.934
406,38.665
407,50.722
408,32.429
409,35.755
410,49.890
411,37.833
