 ,Area
1,239.068
2,873.949
3,639.455
4,2843.037
5,630.308
6,552.143
7,1122.164
8,4967.623
9,5177.171
10,2386.937
11,532.602
12,7119.650
13,447.369
14,299.770
15,2438.492
16,5516.440
17,641.533
18,11814.943
19,4395.107
20,830.293
21,3323.252
22,2735.352
23,9902.816
24,721.777
25,4563.078
26,2133.317
27,2860.499
28,7670.961
29,1364.558
30,560.874
31,3195.610
32,2168.242
33,3887.868
34,1238.995
35,532.186
36,1863.066
37,3028.886
38,466.910
39,1245.232
40,734.666
41,397.476
42,2846.363
43,878.523
44,587.899
45,1967.841
46,22770.905
47,1605.705
48,4317.358
49,8090.057
50,1702.995
51,638.207
52,5166.361
53,397.892
54,5658.217
55,307.254
56,2930.349
57,657.749
58,464.000
59,2797.302
60,128.057
61,207.885
62,2277.174
63,194.580
64,1083.081
65,272.745
66,1277.246
67,2157.432
68,5548.870
69,1118.006
70,4156.039
71,100.616
72,1899.238
73,2064.299
74,1642.708
75,7335.434
76,622.824
77,3336.972
78,137.204
79,44.072
80,1091.813
81,986.623
82,1385.346
83,5629.945
84,6718.016
85,3250.492
86,1266.852
87,472.731
88,4582.204
89,319.727
90,488.114
91,10116.937
92,5148.483
93,2236.012
94,5168.440
95,7094.288
96,130.136
97,412.028
98,250.294
99,7530.015
100,3866.248
101,185.434
102,871.454
103,4513.602
104,553.806
105,3398.090
106,6059.020
107,6078.145
108,354.652
109,786.637
110,2208.572
111,3576.456
112,2599.811
113,2044.758
114,3331.567
115,361.304
116,2457.618
117,2534.951
118,1654.766
119,4309.043
120,81.075
121,1109.275
122,515.555
123,62.781
124,4384.713
125,1166.236
126,1299.282
127,742.981
128,1678.049
129,297.276
130,2192.357
131,117.663
132,1656.013
133,135.541
134,270.666
135,505.577
