 ,Area
1,5950.504
2,2107.539
3,2993.130
4,10927.274
5,1838.120
6,1432.328
7,1007.411
8,1047.325
9,328.043
10,576.673
11,6550.460
12,2235.181
13,3116.198
14,4039.624
15,2413.131
16,2004.844
17,4127.351
18,3027.639
19,1337.117
20,5389.214
21,2660.098
22,3033.460
23,6203.708
24,4776.784
25,1399.483
26,7087.220
27,1479.726
28,2547.424
29,12859.358
30,5935.536
31,12384.964
32,3682.477
33,3236.356
34,854.824
35,17.462
36,2100.887
37,3225.546
38,371.283
39,3188.542
40,4553.516
41,2485.059
42,2674.234
43,603.698
44,9604.293
45,2443.898
46,833.204
47,2857.589
48,3516.585
49,1792.386
50,3495.796
51,4118.204
52,1354.164
53,14264.661
54,4390.950
55,62.781
56,1055.225
57,2026.880
58,2369.475
59,812.831
60,1039.010
61,21557.687
62,2486.722
63,966.666
64,3032.628
65,1326.307
66,2464.686
67,9140.709
68,6601.184
69,4380.555
70,1365.389
71,3336.140
72,5273.214
73,2156.184
74,792.042
75,4790.505
76,322.638
77,7517.958
78,5792.927
79,9312.838
80,1638.966
81,3804.298
82,1631.067
83,1211.139
84,814.494
85,717.204
86,1566.207
87,675.627
88,3866.663
89,1730.020
90,536.344
91,1060.630
92,1524.214
93,2102.550
94,2058.478
95,1797.375
96,2122.507
97,2616.858
98,1125.074
99,1949.547
100,1878.866
101,2298.794
102,1557.891
103,1171.641
104,339.269
105,461.089
