 ,Area
1,101.027
2,231.157
3,106.016
4,65.273
5,106.848
6,88.555
7,93.544
8,98.949
9,139.692
10,66.520
11,96.454
12,86.060
13,100.612
14,141.771
15,140.939
16,106.432
17,124.725
18,118.073
19,77.745
20,83.150
21,99.780
22,92.712
23,100.612
24,64.026
25,120.983
26,110.590
27,124.725
28,124.309
29,111.005
30,70.262
31,96.038
32,171.289
33,121.815
34,101.027
35,117.657
36,74.835
37,163.806
38,89.386
39,66.936
40,70.262
41,98.533
42,100.196
43,82.319
44,226.168
45,106.432
46,141.355
47,73.588
48,125.141
49,98.533
50,129.298
51,89.802
52,92.712
53,82.734
54,106.016
55,99.364
56,116.826
57,157.985
58,134.703
59,140.108
60,104.353
61,105.185
62,88.139
63,128.883
64,111.421
65,70.678
66,72.756
67,101.027
68,110.590
69,78.161
70,82.734
71,80.240
72,103.106
73,207.044
74,125.557
75,118.489
76,88.555
77,106.016
78,82.734
79,123.894
80,103.522
81,83.566
82,117.242
83,138.029
84,136.366
85,115.994
86,66.936
87,98.949
88,86.476
89,98.533
90,91.049
