 ,Area
1,106.848
2,112.668
3,120.983
4,116.410
5,102.275
6,159.648
7,88.971
8,124.309
9,135.535
10,163.390
11,128.051
12,115.163
13,174.199
14,133.872
15,109.758
16,109.758
17,86.476
18,246.956
19,135.950
20,135.119
21,99.780
22,249.450
23,148.423
24,128.467
25,118.489
26,103.522
27,144.681
28,150.502
29,171.705
30,100.196
31,100.196
32,97.286
33,125.972
34,154.243
35,114.331
36,108.927
37,96.870
38,123.062
39,110.174
40,114.747
41,115.579
42,162.143
43,113.084
44,108.927
45,74.835
46,111.837
47,127.220
48,100.612
49,140.524
50,123.894
51,117.242
52,141.355
53,283.957
54,151.749
55,173.784
56,302.666
57,119.736
58,217.437
59,91.049
60,120.568
61,160.895
62,115.163
63,162.974
64,87.723
65,95.207
66,143.850
67,94.375
68,92.712
69,103.106
70,174.615
71,260.675
72,103.106
73,157.985
74,112.253
75,157.154
76,221.179
