 ,Area
1,142.602
2,128.051
3,134.703
4,80.656
5,173.784
6,131.793
7,156.738
8,132.209
9,133.456
10,103.522
11,220.348
12,170.042
13,169.210
14,143.434
15,88.555
16,259.428
17,164.637
18,185.425
19,229.910
20,185.840
21,320.128
22,153.828
23,196.650
24,251.113
25,101.027
26,157.154
27,151.749
28,214.527
29,103.106
30,123.478
31,160.064
32,267.327
33,115.579
34,155.075
35,100.196
36,148.839
37,205.796
38,175.447
39,225.752
40,241.551
41,155.491
42,126.804
43,214.527
44,158.817
45,95.623
46,101.443
47,62.778
48,96.038
49,187.503
50,130.546
51,163.806
52,115.994
53,154.243
54,108.511
55,244.461
56,88.971
57,157.154
58,119.736
59,155.906
60,93.128
