 ,Area
1,170.042
2,178.773
3,379.996
4,219.516
5,160.064
6,397.041
7,198.313
8,211.617
9,170.042
10,177.941
11,139.692
12,143.434
13,174.615
14,241.551
15,160.480
16,143.018
17,136.366
18,226.584
19,177.941
20,131.793
21,136.366
22,207.875
23,199.976
24,182.099
25,179.188
26,115.163
27,298.093
28,278.137
29,140.524
30,296.846
31,166.300
32,161.311
33,113.084
34,141.355
35,185.840
36,148.007
37,193.740
38,268.990
39,128.883
40,134.287
41,135.950
42,117.242
43,169.210
44,155.075
45,216.606
46,161.727
47,244.461
48,130.961
