 ,Area
1,117.657
2,127.635
3,103.938
4,148.839
5,105.601
6,139.276
7,131.793
8,115.579
9,129.714
10,111.005
11,88.555
12,98.117
13,140.108
14,206.212
15,90.218
16,170.458
17,108.511
18,149.670
19,132.209
20,125.141
21,133.040
22,127.220
23,176.278
24,118.073
25,111.005
26,134.703
27,115.579
28,103.522
29,96.870
30,157.985
31,158.817
32,77.745
33,97.701
34,108.511
35,186.672
36,175.447
37,101.859
38,90.634
39,95.623
40,141.355
41,141.355
42,118.489
43,106.848
44,113.084
45,122.231
46,176.278
47,200.392
48,137.613
49,103.938
50,126.804
51,185.840
52,88.555
53,86.060
54,131.377
55,152.996
56,203.718
57,90.218
58,81.487
59,126.388
60,102.275
61,113.500
62,111.421
63,108.511
64,121.815
65,188.335
66,118.489
67,167.547
68,103.938
69,102.690
70,108.095
71,189.998
72,132.624
73,95.623
74,170.458
75,145.928
76,117.657
77,179.188
