 ,Area
1,173.784
2,86.892
3,111.421
4,71.925
5,108.927
6,76.914
7,141.355
8,93.544
9,126.388
10,80.656
11,112.668
12,192.908
13,79.408
14,122.646
15,117.242
16,145.928
17,108.511
18,114.331
19,115.163
20,71.509
21,68.599
22,85.645
23,155.075
24,100.612
25,107.264
26,125.557
27,74.419
28,99.364
29,103.522
30,91.049
31,105.185
32,113.500
33,128.051
34,89.386
35,99.364
36,91.465
37,94.375
38,109.342
39,61.947
40,80.656
41,193.324
42,71.509
43,74.419
44,87.308
45,118.905
46,94.791
47,217.853
48,109.758
49,93.128
50,154.659
51,114.331
52,74.835
53,87.308
54,285.205
55,122.646
56,113.916
57,267.327
58,125.141
59,107.679
60,157.154
61,110.590
62,214.111
63,125.557
64,86.060
65,82.319
66,95.207
67,108.511
68,185.009
69,91.049
70,168.379
71,71.093
72,122.646
73,248.203
74,107.679
75,146.344
76,91.465
77,93.544
