 ,Area
1,127.635
2,240.304
3,194.155
4,277.305
5,151.749
6,144.681
7,131.377
8,149.254
9,170.873
10,153.828
11,183.762
12,150.086
13,153.828
14,135.119
15,171.705
16,144.265
17,228.663
18,142.187
19,154.659
20,193.324
21,160.064
22,112.668
23,80.656
24,185.840
25,137.613
26,128.883
27,260.260
28,244.461
29,153.828
30,174.199
31,139.276
32,149.254
33,125.972
34,172.952
35,146.344
36,190.829
37,162.143
38,197.897
39,139.692
40,139.276
41,175.447
42,186.672
43,155.906
44,163.390
45,295.598
46,129.714
47,113.084
48,90.218
49,137.198
50,140.939
51,223.674
52,108.511
53,139.692
54,112.668
