 ,Area
1,148.423
2,87.723
3,145.097
4,76.498
5,81.071
6,82.734
7,103.522
8,118.905
9,182.514
10,167.547
11,111.837
12,138.029
13,163.806
14,118.489
15,89.386
16,114.331
17,134.703
18,135.119
19,92.297
20,139.276
21,81.903
22,120.568
23,104.353
24,281.879
25,90.218
26,107.264
27,171.705
28,189.998
29,190.414
30,125.141
31,88.555
32,94.375
33,129.298
34,125.557
35,192.077
36,75.251
37,172.536
38,78.577
39,100.612
40,120.568
41,417.829
42,375.422
43,159.648
44,84.813
45,159.232
46,66.104
47,112.253
48,76.082
49,104.769
50,138.029
51,102.690
52,117.657
53,106.848
54,102.690
55,152.580
56,116.410
57,179.604
58,181.267
59,247.787
60,174.199
61,122.231
62,93.544
63,87.723
64,114.747
65,107.264
66,215.359
67,87.308
68,99.364
69,127.635
70,77.330
71,123.062
72,170.042
73,199.976
74,145.513
75,189.998
76,106.016
77,100.612
78,86.060
79,157.154
80,94.375
81,115.163
82,89.386
83,107.679
84,145.928
85,113.916
86,96.038
87,98.949
88,104.353
89,145.097
90,108.511
91,123.062
92,125.141
93,82.734
94,110.590
95,96.454
96,123.478
97,96.038
98,196.234
99,94.375
100,142.602
101,93.128
102,122.231
103,108.927
104,112.668
105,104.769
106,103.522
107,171.705
108,97.701
109,93.128
110,98.533
111,78.161
112,110.174
113,160.895
114,156.322
115,113.916
116,158.817
117,211.617
118,111.005
119,109.342
120,91.881
121,127.220
122,82.319
123,137.613
124,132.624
125,185.840
126,109.342
127,81.903
128,109.342
129,89.386
130,96.870
