 ,Area
1,140.524
2,156.322
3,78.577
4,86.060
5,111.421
6,130.130
7,103.938
8,84.813
9,80.240
10,104.353
11,67.767
12,91.881
13,125.557
14,104.769
15,78.161
16,115.579
17,207.459
18,88.971
19,94.375
20,62.778
21,131.377
22,90.218
23,87.308
24,116.826
25,63.610
26,111.837
27,78.161
28,90.218
29,80.240
30,90.634
31,108.511
32,89.386
33,96.870
34,131.793
35,123.478
36,128.883
37,101.027
38,115.579
39,165.469
40,91.881
41,97.286
42,92.712
43,127.635
44,106.848
45,106.432
46,61.115
47,97.701
48,125.557
49,157.569
50,90.218
51,74.419
52,77.330
53,91.881
54,65.689
55,76.082
56,131.377
57,99.364
58,61.947
59,113.916
60,96.870
61,98.533
62,91.881
63,136.782
64,112.668
65,94.791
66,86.060
67,75.251
68,106.848
69,88.139
70,127.220
71,86.892
72,137.198
73,99.780
74,69.430
75,141.771
76,74.835
77,94.791
78,100.612
79,114.331
80,81.487
81,78.577
82,68.183
83,73.172
84,70.678
85,266.080
86,93.128
87,90.634
88,81.903
89,70.678
90,99.780
91,118.073
92,196.650
93,77.745
94,110.174
95,80.656
96,94.375
97,98.117
98,111.005
99,107.264
100,105.185
101,91.465
102,84.397
103,108.927
104,94.791
105,88.555
106,88.139
107,112.668
108,71.093
109,74.835
110,66.520
