 ,Label,Area,Mean,Min,Max
1,E8_01_1_2_Chlorophyll_A_001.tif,57.323,22210.909,13488,32048
2,E8_01_1_2_Chlorophyll_A_001.tif,65.140,33646.080,13232,62176
3,E8_01_1_2_Chlorophyll_A_001.tif,33.873,25908.923,13168,40144
4,E8_01_1_2_Chlorophyll_A_001.tif,31.267,23798.667,14992,35600
5,E8_01_1_2_Chlorophyll_A_001.tif,65.140,33224.960,12816,65520
6,E8_01_1_2_Chlorophyll_A_001.tif,70.351,28657.185,12944,48144
7,E8_01_1_2_Chlorophyll_A_001.tif,36.478,21482.286,12912,27136
8,E8_01_1_2_Chlorophyll_A_001.tif,36.478,18966.857,12912,23968
9,E8_01_1_2_Chlorophyll_A_001.tif,41.689,27764.000,13680,39920
10,E8_01_1_2_Chlorophyll_A_001.tif,39.084,24994.133,13760,38576
11,E8_01_1_2_Chlorophyll_A_001.tif,65.140,21942.400,12976,39040
12,E8_01_1_2_Chlorophyll_A_001.tif,28.661,19873.455,12784,30768
13,E8_01_1_2_Chlorophyll_A_001.tif,33.873,23981.538,15584,35600
14,E8_01_1_2_Chlorophyll_A_001.tif,41.689,22486.000,13616,31136
15,E8_01_1_2_Chlorophyll_A_001.tif,44.295,25834.353,13248,36416
16,E8_01_1_2_Chlorophyll_A_001.tif,36.478,20611.429,13648,29824
17,E8_01_1_2_Chlorophyll_A_001.tif,67.745,28284.923,13584,44400
18,E8_01_1_2_Chlorophyll_A_001.tif,70.351,25348.741,12832,41792
19,E8_01_1_2_Chlorophyll_A_001.tif,36.478,24774.857,13232,36848
20,E8_01_1_2_Chlorophyll_A_001.tif,41.689,19399.000,12880,29008
21,E8_01_1_2_Chlorophyll_A_001.tif,39.084,21194.667,12800,31712
22,E8_01_1_2_Chlorophyll_A_001.tif,41.689,19583.000,13872,27344
23,E8_01_1_2_Chlorophyll_A_001.tif,36.478,25677.714,13536,39040
24,E8_01_1_2_Chlorophyll_A_001.tif,31.267,20225.333,12864,27248
25,E8_01_1_2_Chlorophyll_A_001.tif,52.112,25040.000,13200,35360
26,E8_01_1_2_Chlorophyll_A_001.tif,33.873,23297.231,15728,32912
27,E8_01_1_2_Chlorophyll_A_001.tif,72.956,22974.286,13056,31936
28,E8_01_1_2_Chlorophyll_A_001.tif,67.745,30644.923,12864,47392
29,E8_01_1_2_Chlorophyll_A_001.tif,70.351,29063.111,13552,42800
30,E8_01_1_2_Chlorophyll_A_001.tif,33.873,20353.231,14240,29840
31,E8_01_1_2_Chlorophyll_A_001.tif,70.351,29986.963,12896,65472
32,E8_01_1_2_Chlorophyll_A_001.tif,33.873,21021.538,14768,29664
33,E8_01_1_2_Chlorophyll_A_001.tif,36.478,19580.571,13472,26000
34,E8_01_1_2_Chlorophyll_A_001.tif,26.056,22953.600,12800,31376
35,E8_01_1_2_Chlorophyll_A_001.tif,28.661,18845.091,13440,24512
36,E8_01_1_2_Chlorophyll_A_001.tif,49.506,24566.737,13008,42112
37,E8_01_1_2_Chlorophyll_A_001.tif,46.900,31946.667,13712,54816
38,E8_01_1_2_Chlorophyll_A_001.tif,59.928,28514.783,12928,43472
39,E8_01_1_2_Chlorophyll_A_001.tif,75.562,23005.241,14144,41264
