 ,Label,Area,Mean,Min,Max
1,E2_01_1_1_Chlorophyll_A_001.tif,26.056,22862.400,12448,40576
2,E2_01_1_1_Chlorophyll_A_001.tif,33.873,22870.154,11328,34592
3,E2_01_1_1_Chlorophyll_A_001.tif,28.661,21534.545,11856,34928
4,E2_01_1_1_Chlorophyll_A_001.tif,36.478,19610.286,12656,28944
5,E2_01_1_1_Chlorophyll_A_001.tif,28.661,21220.364,11984,32864
6,E2_01_1_1_Chlorophyll_A_001.tif,39.084,16748.800,11280,24096
7,E2_01_1_1_Chlorophyll_A_001.tif,44.295,23702.588,12656,36880
8,E2_01_1_1_Chlorophyll_A_001.tif,41.689,22037.000,12048,36896
9,E2_01_1_1_Chlorophyll_A_001.tif,41.689,19083.000,11008,30208
10,E2_01_1_1_Chlorophyll_A_001.tif,41.689,19837.000,11104,33552
11,E2_01_1_1_Chlorophyll_A_001.tif,28.661,17844.364,13168,24096
12,E2_01_1_1_Chlorophyll_A_001.tif,31.267,17249.333,11872,23968
13,E2_01_1_1_Chlorophyll_A_001.tif,36.478,18678.857,11328,26880
14,E2_01_1_1_Chlorophyll_A_001.tif,39.084,22123.733,12688,31536
15,E2_01_1_1_Chlorophyll_A_001.tif,49.506,18748.632,11344,28928
16,E2_01_1_1_Chlorophyll_A_001.tif,33.873,20758.154,12304,34896
17,E2_01_1_1_Chlorophyll_A_001.tif,31.267,19436.000,13200,28800
18,E2_01_1_1_Chlorophyll_A_001.tif,41.689,22354.000,11088,31696
19,E2_01_1_1_Chlorophyll_A_001.tif,31.267,26744.000,11088,50864
20,E2_01_1_1_Chlorophyll_A_001.tif,26.056,18256.000,11328,25024
21,E2_01_1_1_Chlorophyll_A_001.tif,41.689,20870.000,11440,35568
22,E2_01_1_1_Chlorophyll_A_001.tif,31.267,18396.000,11440,27920
23,E2_01_1_1_Chlorophyll_A_001.tif,41.689,21467.000,11744,33216
24,E2_01_1_1_Chlorophyll_A_001.tif,28.661,18436.364,12352,26496
25,E2_01_1_1_Chlorophyll_A_001.tif,26.056,20832.000,11264,33440
26,E2_01_1_1_Chlorophyll_A_001.tif,28.661,19338.182,11136,27888
27,E2_01_1_1_Chlorophyll_A_001.tif,31.267,21421.333,14352,30128
