 ,Label,Area,Mean,Min,Max
1,C7_01_1_1_Chlorophyll_A_001.tif,41.689,23620.000,11536,37232
2,C7_01_1_1_Chlorophyll_A_001.tif,36.478,19796.571,10720,33792
3,C7_01_1_1_Chlorophyll_A_001.tif,49.506,18080.000,10880,26464
4,C7_01_1_1_Chlorophyll_A_001.tif,31.267,16624.000,10480,23760
5,C7_01_1_1_Chlorophyll_A_001.tif,26.056,18995.200,11344,31248
6,C7_01_1_1_Chlorophyll_A_001.tif,36.478,23932.571,12352,42096
7,C7_01_1_1_Chlorophyll_A_001.tif,31.267,21101.333,10784,32496
8,C7_01_1_1_Chlorophyll_A_001.tif,36.478,17360.000,10768,28720
9,C7_01_1_1_Chlorophyll_A_001.tif,59.928,25391.304,11760,44688
10,C7_01_1_1_Chlorophyll_A_001.tif,33.873,21863.385,11232,37264
11,C7_01_1_1_Chlorophyll_A_001.tif,26.056,24337.600,12272,39632
12,C7_01_1_1_Chlorophyll_A_001.tif,44.295,23248.941,11712,40736
13,C7_01_1_1_Chlorophyll_A_001.tif,101.618,25161.026,10480,45472
14,C7_01_1_1_Chlorophyll_A_001.tif,49.506,29811.368,10768,55152
15,C7_01_1_1_Chlorophyll_A_001.tif,46.900,25112.889,12704,38496
16,C7_01_1_1_Chlorophyll_A_001.tif,44.295,20705.882,10608,34432
17,C7_01_1_1_Chlorophyll_A_001.tif,28.661,20501.818,11104,32864
18,C7_01_1_1_Chlorophyll_A_001.tif,28.661,15492.364,10848,21648
19,C7_01_1_1_Chlorophyll_A_001.tif,57.323,25101.818,10464,45424
20,C7_01_1_1_Chlorophyll_A_001.tif,26.056,24756.800,12688,39936
21,C7_01_1_1_Chlorophyll_A_001.tif,28.661,22194.909,11504,39072
22,C7_01_1_1_Chlorophyll_A_001.tif,33.873,18996.923,10784,30608
23,C7_01_1_1_Chlorophyll_A_001.tif,33.873,21239.385,11088,32864
24,C7_01_1_1_Chlorophyll_A_001.tif,44.295,18070.588,11680,26128
25,C7_01_1_1_Chlorophyll_A_001.tif,33.873,20929.231,11920,34448
26,C7_01_1_1_Chlorophyll_A_001.tif,41.689,18866.000,10560,31648
27,C7_01_1_1_Chlorophyll_A_001.tif,57.323,23070.545,10864,38960
28,C7_01_1_1_Chlorophyll_A_001.tif,31.267,21072.000,11984,33376
29,C7_01_1_1_Chlorophyll_A_001.tif,28.661,18881.455,10496,29664
30,C7_01_1_1_Chlorophyll_A_001.tif,41.689,21284.000,11312,35248
31,C7_01_1_1_Chlorophyll_A_001.tif,28.661,19240.727,12192,29376
32,C7_01_1_1_Chlorophyll_A_001.tif,31.267,14898.667,10640,20224
33,C7_01_1_1_Chlorophyll_A_001.tif,33.873,23298.462,11072,39664
34,C7_01_1_1_Chlorophyll_A_001.tif,26.056,18184.000,10752,27792
35,C7_01_1_1_Chlorophyll_A_001.tif,54.717,26490.667,12576,43680
36,C7_01_1_1_Chlorophyll_A_001.tif,80.773,24384.000,11024,37504
37,C7_01_1_1_Chlorophyll_A_001.tif,41.689,24305.000,11152,41680
38,C7_01_1_1_Chlorophyll_A_001.tif,28.661,18880.000,10704,27648
39,C7_01_1_1_Chlorophyll_A_001.tif,26.056,17913.600,11376,25136
40,C7_01_1_1_Chlorophyll_A_001.tif,67.745,24120.615,10640,47152
41,C7_01_1_1_Chlorophyll_A_001.tif,28.661,22260.364,12288,40608
42,C7_01_1_1_Chlorophyll_A_001.tif,33.873,17867.077,10784,28128
43,C7_01_1_1_Chlorophyll_A_001.tif,31.267,17870.667,10816,28096
44,C7_01_1_1_Chlorophyll_A_001.tif,49.506,27381.895,12048,45360
45,C7_01_1_1_Chlorophyll_A_001.tif,49.506,22854.737,11840,36528
46,C7_01_1_1_Chlorophyll_A_001.tif,39.084,22835.200,10672,36992
47,C7_01_1_1_Chlorophyll_A_001.tif,54.717,23571.048,10880,42272
48,C7_01_1_1_Chlorophyll_A_001.tif,36.478,18722.286,11008,30672
49,C7_01_1_1_Chlorophyll_A_001.tif,28.661,20343.273,14160,31792
50,C7_01_1_1_Chlorophyll_A_001.tif,28.661,18480.000,10784,30176
51,C7_01_1_1_Chlorophyll_A_001.tif,36.478,23897.143,12992,35600
52,C7_01_1_1_Chlorophyll_A_001.tif,28.661,19195.636,12080,28464
53,C7_01_1_1_Chlorophyll_A_001.tif,31.267,20769.333,11808,32384
54,C7_01_1_1_Chlorophyll_A_001.tif,28.661,17828.364,11040,24736
55,C7_01_1_1_Chlorophyll_A_001.tif,28.661,24622.545,10960,39312
56,C7_01_1_1_Chlorophyll_A_001.tif,33.873,19358.769,10464,28272
