 ,Label,Area,Mean,Min,Max
1,D2_01_1_1_Chlorophyll_A_001.tif,44.295,25016.471,13472,39632
2,D2_01_1_1_Chlorophyll_A_001.tif,52.112,24608.800,14560,36448
3,D2_01_1_1_Chlorophyll_A_001.tif,36.478,27528.000,12976,46288
4,D2_01_1_1_Chlorophyll_A_001.tif,26.056,20720.000,13472,31712
5,D2_01_1_1_Chlorophyll_A_001.tif,26.056,21745.600,12768,30544
6,D2_01_1_1_Chlorophyll_A_001.tif,52.112,31941.600,12944,52672
7,D2_01_1_1_Chlorophyll_A_001.tif,36.478,24113.143,12960,39072
8,D2_01_1_1_Chlorophyll_A_001.tif,28.661,21736.727,13792,31136
9,D2_01_1_1_Chlorophyll_A_001.tif,44.295,21895.529,13744,33088
10,D2_01_1_1_Chlorophyll_A_001.tif,41.689,27904.000,14992,43168
11,D2_01_1_1_Chlorophyll_A_001.tif,70.351,34880.593,13264,55792
12,D2_01_1_1_Chlorophyll_A_001.tif,28.661,17752.727,13120,23968
13,D2_01_1_1_Chlorophyll_A_001.tif,33.873,23731.692,12928,37936
14,D2_01_1_1_Chlorophyll_A_001.tif,39.084,29732.267,12848,49904
15,D2_01_1_1_Chlorophyll_A_001.tif,46.900,24807.111,12800,41664
16,D2_01_1_1_Chlorophyll_A_001.tif,33.873,23005.538,14480,34064
17,D2_01_1_1_Chlorophyll_A_001.tif,31.267,23101.333,13440,37104
18,D2_01_1_1_Chlorophyll_A_001.tif,44.295,25919.059,13408,43440
19,D2_01_1_1_Chlorophyll_A_001.tif,46.900,19228.444,12864,26080
20,D2_01_1_1_Chlorophyll_A_001.tif,36.478,25045.714,13600,45264
21,D2_01_1_1_Chlorophyll_A_001.tif,26.056,18520.000,13600,25072
22,D2_01_1_1_Chlorophyll_A_001.tif,52.112,35794.400,12624,65520
23,D2_01_1_1_Chlorophyll_A_001.tif,49.506,26478.316,12624,44352
24,D2_01_1_1_Chlorophyll_A_001.tif,44.295,30407.529,14224,49104
25,D2_01_1_1_Chlorophyll_A_001.tif,36.478,22097.143,13728,32272
26,D2_01_1_1_Chlorophyll_A_001.tif,70.351,27450.074,13168,46160
27,D2_01_1_1_Chlorophyll_A_001.tif,31.267,22898.667,12944,33472
28,D2_01_1_1_Chlorophyll_A_001.tif,49.506,30996.211,14656,49376
29,D2_01_1_1_Chlorophyll_A_001.tif,36.478,21333.714,13360,33248
30,D2_01_1_1_Chlorophyll_A_001.tif,31.267,22314.667,14752,35968
31,D2_01_1_1_Chlorophyll_A_001.tif,44.295,26816.000,14160,45952
32,D2_01_1_1_Chlorophyll_A_001.tif,52.112,25760.800,14000,39056
33,D2_01_1_1_Chlorophyll_A_001.tif,31.267,23718.667,13072,37168
34,D2_01_1_1_Chlorophyll_A_001.tif,31.267,21269.333,14256,33616
35,D2_01_1_1_Chlorophyll_A_001.tif,28.661,18314.182,12832,26576
36,D2_01_1_1_Chlorophyll_A_001.tif,39.084,23900.800,12672,38432
37,D2_01_1_1_Chlorophyll_A_001.tif,33.873,24648.615,13808,41008
38,D2_01_1_1_Chlorophyll_A_001.tif,49.506,29296.842,12624,53104
39,D2_01_1_1_Chlorophyll_A_001.tif,41.689,23438.000,14048,35440
40,D2_01_1_1_Chlorophyll_A_001.tif,28.661,25885.091,14032,43856
41,D2_01_1_1_Chlorophyll_A_001.tif,26.056,18833.600,12992,27136
42,D2_01_1_1_Chlorophyll_A_001.tif,39.084,20610.133,12800,29824
43,D2_01_1_1_Chlorophyll_A_001.tif,26.056,21144.000,13808,31600
44,D2_01_1_1_Chlorophyll_A_001.tif,70.351,27751.704,12800,55248
45,D2_01_1_1_Chlorophyll_A_001.tif,28.661,18925.091,12992,25088
46,D2_01_1_1_Chlorophyll_A_001.tif,26.056,21449.600,15344,31024
47,D2_01_1_1_Chlorophyll_A_001.tif,36.478,24923.429,13504,36720
48,D2_01_1_1_Chlorophyll_A_001.tif,39.084,22452.267,12720,34912
49,D2_01_1_1_Chlorophyll_A_001.tif,44.295,27707.294,14336,45536
50,D2_01_1_1_Chlorophyll_A_001.tif,36.478,23264.000,13360,33136
51,D2_01_1_1_Chlorophyll_A_001.tif,36.478,23280.000,13680,36816
52,D2_01_1_1_Chlorophyll_A_001.tif,39.084,23596.800,12896,38592
53,D2_01_1_1_Chlorophyll_A_001.tif,36.478,26406.857,13616,45008
54,D2_01_1_1_Chlorophyll_A_001.tif,26.056,20132.800,12656,29040
55,D2_01_1_1_Chlorophyll_A_001.tif,49.506,21144.421,13744,30320
56,D2_01_1_1_Chlorophyll_A_001.tif,31.267,25822.667,16416,39664
57,D2_01_1_1_Chlorophyll_A_001.tif,33.873,22562.462,12784,33408
58,D2_01_1_1_Chlorophyll_A_001.tif,33.873,29261.538,14192,49952
59,D2_01_1_1_Chlorophyll_A_001.tif,44.295,26454.588,14304,43584
60,D2_01_1_1_Chlorophyll_A_001.tif,36.478,25436.571,17056,37376
61,D2_01_1_1_Chlorophyll_A_001.tif,26.056,21564.800,13824,30672
62,D2_01_1_1_Chlorophyll_A_001.tif,46.900,21603.556,14208,30336
63,D2_01_1_1_Chlorophyll_A_001.tif,31.267,21968.000,12864,35168
64,D2_01_1_1_Chlorophyll_A_001.tif,54.717,31940.571,13696,62768
65,D2_01_1_1_Chlorophyll_A_001.tif,36.478,20963.429,12560,32288
66,D2_01_1_1_Chlorophyll_A_001.tif,31.267,29092.000,12848,52432
67,D2_01_1_1_Chlorophyll_A_001.tif,31.267,22564.000,12736,32880
68,D2_01_1_1_Chlorophyll_A_001.tif,28.661,24292.364,12848,36480
69,D2_01_1_1_Chlorophyll_A_001.tif,46.900,34000.889,16208,59728
70,D2_01_1_1_Chlorophyll_A_001.tif,28.661,23185.455,13248,38096
71,D2_01_1_1_Chlorophyll_A_001.tif,28.661,22903.273,14816,32160
72,D2_01_1_1_Chlorophyll_A_001.tif,33.873,27783.385,13488,46144
73,D2_01_1_1_Chlorophyll_A_001.tif,31.267,26438.667,13152,44912
74,D2_01_1_1_Chlorophyll_A_001.tif,31.267,27873.333,13472,52368
75,D2_01_1_1_Chlorophyll_A_001.tif,33.873,20711.385,12640,32752
76,D2_01_1_1_Chlorophyll_A_001.tif,28.661,26962.909,12608,43952
77,D2_01_1_1_Chlorophyll_A_001.tif,26.056,20540.800,12608,27568
78,D2_01_1_1_Chlorophyll_A_001.tif,33.873,27404.308,12832,49440
79,D2_01_1_1_Chlorophyll_A_001.tif,26.056,19881.600,13088,26496
80,D2_01_1_1_Chlorophyll_A_001.tif,28.661,20091.636,13872,28272
81,D2_01_1_1_Chlorophyll_A_001.tif,26.056,22760.000,13248,40128
82,D2_01_1_1_Chlorophyll_A_001.tif,26.056,18244.800,13168,26688
83,D2_01_1_1_Chlorophyll_A_001.tif,26.056,21742.400,13504,35184
84,D2_01_1_1_Chlorophyll_A_001.tif,57.323,23568.000,12704,49728
85,D2_01_1_1_Chlorophyll_A_001.tif,26.056,20176.000,12640,29936
86,D2_01_1_1_Chlorophyll_A_001.tif,31.267,18754.667,12640,27168
87,D2_01_1_1_Chlorophyll_A_001.tif,41.689,26087.000,13728,35744
88,D2_01_1_1_Chlorophyll_A_001.tif,41.689,24684.000,13456,41392
89,D2_01_1_1_Chlorophyll_A_001.tif,44.295,23653.647,13296,35728
90,D2_01_1_1_Chlorophyll_A_001.tif,26.056,21089.600,15936,27920
91,D2_01_1_1_Chlorophyll_A_001.tif,26.056,20694.400,13024,30064
92,D2_01_1_1_Chlorophyll_A_001.tif,26.056,17822.400,12896,24784
93,D2_01_1_1_Chlorophyll_A_001.tif,28.661,20903.273,12624,31776
94,D2_01_1_1_Chlorophyll_A_001.tif,33.873,22942.769,13232,36048
95,D2_01_1_1_Chlorophyll_A_001.tif,36.478,25048.000,15344,41520
96,D2_01_1_1_Chlorophyll_A_001.tif,28.661,22848.000,14304,34848
97,D2_01_1_1_Chlorophyll_A_001.tif,26.056,18966.400,13440,26256
98,D2_01_1_1_Chlorophyll_A_001.tif,36.478,30180.571,12656,46960
99,D2_01_1_1_Chlorophyll_A_001.tif,26.056,26862.400,15008,43760
100,D2_01_1_1_Chlorophyll_A_001.tif,44.295,28034.824,12688,51216
101,D2_01_1_1_Chlorophyll_A_001.tif,31.267,19586.667,13056,29120
102,D2_01_1_1_Chlorophyll_A_001.tif,39.084,23853.867,14080,42464
103,D2_01_1_1_Chlorophyll_A_001.tif,33.873,20667.077,13104,34080
104,D2_01_1_1_Chlorophyll_A_001.tif,31.267,22804.000,12688,37232
105,D2_01_1_1_Chlorophyll_A_001.tif,44.295,26633.412,12720,46176
106,D2_01_1_1_Chlorophyll_A_001.tif,39.084,27546.667,12944,42656
107,D2_01_1_1_Chlorophyll_A_001.tif,36.478,30120.000,18448,44640
108,D2_01_1_1_Chlorophyll_A_001.tif,44.295,32759.529,14320,64000
109,D2_01_1_1_Chlorophyll_A_001.tif,41.689,35025.000,15872,54848
110,D2_01_1_1_Chlorophyll_A_001.tif,31.267,21861.333,12720,32736
111,D2_01_1_1_Chlorophyll_A_001.tif,41.689,28840.000,13104,46624
112,D2_01_1_1_Chlorophyll_A_001.tif,26.056,22720.000,13232,38096
113,D2_01_1_1_Chlorophyll_A_001.tif,33.873,29545.846,13648,53232
114,D2_01_1_1_Chlorophyll_A_001.tif,33.873,23907.692,12992,37216
115,D2_01_1_1_Chlorophyll_A_001.tif,36.478,26478.857,12624,46752
116,D2_01_1_1_Chlorophyll_A_001.tif,26.056,20300.800,15024,28688
117,D2_01_1_1_Chlorophyll_A_001.tif,33.873,26134.154,12816,43296
118,D2_01_1_1_Chlorophyll_A_001.tif,39.084,24960.000,13312,46464
119,D2_01_1_1_Chlorophyll_A_001.tif,26.056,17729.600,12864,22592
120,D2_01_1_1_Chlorophyll_A_001.tif,28.661,17918.545,13216,23184
121,D2_01_1_1_Chlorophyll_A_001.tif,36.478,27516.571,13728,45728
122,D2_01_1_1_Chlorophyll_A_001.tif,31.267,26010.667,13184,45840
123,D2_01_1_1_Chlorophyll_A_001.tif,26.056,20192.000,12848,30400
124,D2_01_1_1_Chlorophyll_A_001.tif,31.267,23549.333,13520,40528
125,D2_01_1_1_Chlorophyll_A_001.tif,41.689,21318.000,13776,32752
126,D2_01_1_1_Chlorophyll_A_001.tif,44.295,18164.706,13184,23824
127,D2_01_1_1_Chlorophyll_A_001.tif,54.717,32057.905,13120,50848
128,D2_01_1_1_Chlorophyll_A_001.tif,26.056,20936.000,14288,31632
129,D2_01_1_1_Chlorophyll_A_001.tif,28.661,23493.818,12960,39936
