 ,Label,Area,Mean,Min,Max
1,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,344.000,272,416
2,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,5,329.600,288,368
3,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,3,378.667,272,560
4,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,280.000,272,288
5,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,37,348.973,272,512
6,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,360.000,320,400
7,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,392.000,336,448
8,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,36,330.222,272,528
9,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,20,336.000,272,432
10,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,304.000,272,336
11,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,272.000,272,272
12,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,7,313.143,272,384
13,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,416.000,416,416
14,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,5,352.000,272,480
15,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,3,357.333,304,384
16,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,336.000,336,336
17,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,272.000,272,272
18,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,320.000,320,320
19,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,272.000,272,272
20,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,3,320.000,304,336
21,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,432.000,432,432
22,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,384.000,384,384
23,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,336.000,336,336
24,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,336.000,304,368
25,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,328.000,320,336
26,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,288.000,288,288
27,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,272.000,272,272
28,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,67,412.896,272,704
29,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,19,357.053,288,544
30,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,18,404.444,288,640
31,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,35,339.657,272,640
32,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,416.000,304,528
33,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,320.000,320,320
34,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,5,364.800,272,432
35,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,18,354.667,272,496
36,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,90,345.422,272,608
37,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,288.000,288,288
38,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,17,336.941,272,448
39,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,4,340.000,272,480
40,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,280.000,272,288
41,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,4,356.000,320,448
42,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,8,338.000,288,432
43,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,272.000,272,272
44,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,304.000,304,304
45,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,4,336.000,272,432
46,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,3,373.333,288,512
47,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,384.000,384,384
48,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,400.000,368,432
49,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,272.000,272,272
50,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,312.000,288,336
51,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,3,336.000,272,416
52,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,592.000,592,592
53,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,1,288.000,288,288
54,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,2,344.000,288,400
55,G7_01_1_1_Chlorophyll_A_001_phosphate_plate5.tif,3,352.000,288,384
