 ,Label,Area,Mean,Min,Max
1,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,6,15122.667,13536,16624
2,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,30,27306.667,13136,42496
3,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,10,16924.800,13152,22496
4,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,23,20046.609,13776,27712
5,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,16,22792.000,13296,36928
6,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,19,31584.842,14576,55328
7,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,6,16773.333,13872,20624
8,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,19,26042.947,13504,40752
9,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,9,18670.222,13200,23184
10,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,19,21252.211,13328,33776
11,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,23,23066.435,13248,36000
12,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,12,22416.000,14560,34960
13,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,6,15330.667,14288,16480
14,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,20,25086.400,14352,36064
15,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,30,32313.600,13680,52592
16,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,8,16208.000,13600,19008
17,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,16,23296.000,16336,33376
18,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,21,28446.476,14192,43888
19,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,6,15962.667,14272,20240
20,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,17,18731.294,14080,23600
21,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,23,25389.217,13808,40896
22,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,24,30428.000,16768,51488
23,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,18,25564.444,14768,36640
24,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,24,28604.667,13248,43728
25,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,27,28550.519,13200,48848
26,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,18,18818.667,13680,25440
27,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,28,27254.857,13952,44944
28,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,23,23606.957,13776,35984
29,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,23,22842.435,13536,33728
30,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,19,25937.684,14000,38976
31,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,25,24760.960,13952,38896
32,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,14,19414.857,13968,25024
33,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,27,23516.444,13392,33952
34,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,17,25770.353,14464,39616
35,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,13,17206.154,13248,24304
36,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,22,25924.364,13456,37968
37,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,37,35900.541,14080,65520
38,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,10,17432.000,14896,20592
39,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,27,23741.037,13216,33808
40,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,20,27537.600,13728,39360
41,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,19,22890.105,14192,36304
42,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,14,17588.571,13136,22560
43,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,32,31348.000,13312,55232
44,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,7,22013.714,13488,27808
45,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,8,17078.000,14304,21248
46,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,7,14966.857,13232,16928
47,D3_01_1_2_Chlorophyll_A_001_phosphate_plate8.tif,32,23364.000,13440,38480
