 ,Label,Area,Mean,Min,Max
1,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,800,800,800
2,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,832,832,832
3,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,848,848,848
4,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,864,864,864
5,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,864,864,864
6,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,784,784,784
7,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,800,800,800
8,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,816,816,816
9,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,816,816,816
10,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,8,906,784,1264
11,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,832,832,832
12,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,816,816,816
13,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,2,800,784,816
14,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,784,784,784
15,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,816,816,816
16,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,864,864,864
17,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,816,816,816
18,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,800,800,800
19,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,832,832,832
20,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,784,784,784
21,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,816,816,816
22,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,832,832,832
23,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,832,832,832
24,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,944,944,944
25,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,290,3959.062,784,35072
26,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,816,816,816
27,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,784,784,784
28,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,784,784,784
29,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,68,998.353,784,1248
30,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,5,873.600,800,1008
31,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,896,896,896
32,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,880,880,880
33,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,800,800,800
34,E5_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,784,784,784
