 ,Label,Area,Mean,Min,Max
1,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,4,820.000,784,864
2,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,784.000,784,784
3,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,800.000,800,800
4,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,3,901.333,816,960
5,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,848.000,848,848
6,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,800.000,800,800
7,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,23,882.087,784,1056
8,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,4,868.000,784,960
9,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,3,805.333,784,848
10,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,784.000,784,784
11,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,880.000,880,880
12,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,8,910.000,784,1024
13,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,880.000,880,880
14,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,944.000,944,944
15,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,960.000,960,960
16,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,896.000,896,896
17,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,151,2509.987,784,19392
18,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,800.000,800,800
19,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,5,822.400,784,896
20,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,784.000,784,784
21,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,4,860.000,800,944
22,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,784.000,784,784
23,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,784.000,784,784
24,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,896.000,896,896
25,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,800.000,800,800
26,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,2,824.000,816,832
27,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,3,794.667,784,800
28,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,816.000,816,816
29,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,800.000,800,800
30,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,992.000,992,992
31,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,848.000,848,848
32,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,2,896.000,864,928
33,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,912.000,912,912
34,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,864.000,864,864
35,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,816.000,816,816
36,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,800.000,800,800
37,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,816.000,816,816
38,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,800.000,800,800
39,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,784.000,784,784
40,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,848.000,848,848
41,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,816.000,816,816
42,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,3,816.000,784,864
43,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,832.000,832,832
44,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,784.000,784,784
45,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,784.000,784,784
46,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,800.000,800,800
47,C9_01_1_2_Chlorophyll_A_001_phosphate_plate1.tif,1,896.000,896,896
